,ORF,gene_length,gene_distance_to_end_of_chromosome_near_end,gene_distance_to_end_of_chromosome_far_end
5268,YCR038C,4223,0.376421875,0.38244687499999996
5269,YCR037C,1928,0.383809375,0.39246875000000003
5270,YCR036W,2771,0.39283124999999997,0.395959375
5271,YCR035C,1001,0.39683124999999997,0.40053125
5272,YCR034W,1184,0.401153125,0.40441249999999995
5273,YCR033W,1043,0.405734375,0.41723437500000005
5274,YCR032W,3680,0.418690625,0.4390125
5275,YCR031C,6503,0.443075,0.44532499999999997
5276,YCR030C,720,0.44864375,0.45680624999999997
5277,YCR028C-A,2612,0.45801250000000004,0.45954375000000003
5278,YCR028C,490,0.4611875,0.46599375
5279,YCR027C,1538,0.47501562500000005,0.47698125
5280,YCR026C,629,0.48020312499999995,0.48716562500000005
5281,YCR024C,2228,0.49306874999999994,0.49768749999999995
5282,YCR023C,1478,0.49541875,0.501153125
5283,YCR021C,1835,0.487828125,0.490946875
5284,YCR020W-B,998,0.48536875,0.48610625
5285,YCR020C-A,236,0.4838375,0.48466875
5286,YCR020C,266,0.48128125,0.483303125
5287,YCR019W,647,0.477609375,0.48101875
5288,YCR018C,1091,0.4632375,0.465315625
5289,YCR017C,665,0.452409375,0.46135
5290,YCR016W,2861,0.44885,0.451575
5291,YCR015C,872,0.441296875,0.444275
5292,YCR014C,953,0.434946875,0.440409375
5293,YCR012W,1748,0.43045,0.43435625
5294,YCR011C,1250,0.41788125,0.427721875
5295,YCR010C,3149,0.413346875,0.41600625
5296,YCR009C,851,0.408571875,0.4110625
5297,YCR008W,797,0.4014625,0.407121875
5298,YCR007C,1811,0.393778125,0.396025
5299,YCR005C,719,0.37795,0.38226875
5300,YCR004C,1382,0.373665625,0.3759875
5301,YCR003W,743,0.37068125,0.372403125
5302,YCR002C,551,0.36680625,0.36983125
5303,YCL001W-A,968,0.35336875,0.354809375
5304,YCL001W,461,0.34973125,0.3515
5305,YCL002C,566,0.346384375,0.34898125
5306,YCL004W,831,0.340953125,0.34584375
5307,YCL005W,1565,0.337565625,0.339971875
5308,YCL008C,770,0.3303,0.333915625
5309,YCL009C,1157,0.326934375,0.3298375
5310,YCL010C,929,0.323659375,0.32609375
5311,YCL011C,779,0.318984375,0.32299375
5312,YCL014W,1283,0.300878125,0.316221875
5313,YCL016C,4910,0.295690625,0.299259375
5314,YCL017C,1142,0.289928125,0.29459375
5315,YCL018W,1493,0.2853875,0.28880625
5316,YCL020W,1094,0.26594375,0.27005625
5317,YCL019W,1316,0.26594375,0.282546875
5318,YCL024W,5313,0.24738125,0.257109375
5319,YCL025C,3113,0.23755625,0.243496875
5320,YCL026C-A,1901,0.23345,0.235265625
5321,YCL027W,581,0.224384375,0.229190625
5322,YCL028W,1538,0.21921875,0.223021875
5323,YCL029C,1217,0.214371875,0.218503125
5324,YCL030C,1322,0.20604375,0.213540625
5325,YCL031C,2399,0.202109375,0.2049
5326,YCL032W,893,0.198253125,0.201503125
5327,YCL033C,1040,0.196175,0.19775625
5328,YCL034W,506,0.19268125,0.19600625
5329,YCL035C,1064,0.190128125,0.191165625
5330,YCL036W,332,0.18445625,0.18976875
5331,YCL037C,1700,0.17929375,0.18336875
5332,YCL038C,1304,0.171690625,0.176646875
5333,YCL039W,1586,0.164515625,0.17150625
5334,YCL040W,2237,0.15886875,0.1635625
5335,YCL042W,1502,0.158075,0.159196875
5336,YCL043C,359,0.152040625,0.156940625
5337,YCL044C,1568,0.147221875,0.1511375
5338,YCL045C,1253,0.139446875,0.146578125
5339,YCL047C,2282,0.136440625,0.138865625
5340,YCL048W,776,0.131765625,0.1361125
5341,YCL049C,1391,0.12433125,0.1272625
5342,YCL050C,938,0.1182375,0.121253125
5343,YCL051W,965,0.112078125,0.11755
5344,YCL052C,1751,0.106696875,0.110603125
5345,YCL054W,1250,0.098278125,0.10616875
5346,YCL055W,2525,0.087278125,0.090425
5347,YCL056C,1007,0.084140625,0.085496875
5348,YCL057W,434,0.0774,0.08408125
5349,YCL059C,2138,0.070090625,0.073059375
5350,YCL061C,950,0.0588,0.06908125
5351,YCL063W,3290,0.05403125,0.058003125
5352,YCR040W,1271,0.37198437500000003,0.37363124999999997
5353,YCR039C,527,0.37445625000000005,0.37643125
5354,YCL066W,632,0.04150625,0.043153125
5355,YCL067C,527,0.03870625,0.04068125
5356,YCL068C,632,0.035946875,0.038390625
5357,YCL069W,782,0.03033125,0.03463125
5358,YCL073C,1376,0.020246875,0.02601875
5359,YBR302C,1847,-0.0018185185185184416,-0.0004123456790123825
5360,YBR301W,1139,0.000724691358024665,0.0011716049382716198
5361,YBR299W,362,0.003581481481481519,0.005746913580246926
5362,YBR298C,1754,0.006828395061728387,0.009104938271604968
5363,YBR297W,1844,0.00997160493827165,0.011707407407407389
5364,YBR296C,1406,0.014177777777777734,0.016306172839506194
5365,YBR295W,1724,0.016675308641975306,0.021181481481481468
5366,YBR294W,3650,0.022458024691358047,0.025641975308641984
5367,YBR293W,2579,0.026635802469135772,0.02839382716049388
5368,YBR291C,1424,0.0313975308641975,0.03250740740740743
5369,YBR290W,899,0.03265185185185182,0.03384320987654321
5370,YBR289W,965,0.034098765432098777,0.03745308641975309
5371,YBR288C,2717,0.037704938271604926,0.03949629629629625
5372,YBR287W,1451,0.03969135802469137,0.04127530864197526
5373,YBR286W,1283,0.04159382716049387,0.04358518518518517
5374,YBR285W,1613,0.04400987654320987,0.04454567901234563
5375,YBR284W,434,0.04490370370370367,0.047858024691358025
5376,YBR283C,2393,0.04887530864197531,0.05069259259259262
5377,YBR282W,1472,0.05101728395061733,0.05156049382716055
5378,YBR281C,440,0.05234320987654317,0.0555975308641975
5379,YBR280C,2636,0.05593456790123452,0.05829629629629629
5380,YBR279W,1913,0.05853086419753084,0.0601814814814815
5381,YBR278W,1337,0.06062345679012349,0.06137037037037041
5382,YBR276C,605,0.061680246913580206,0.06467160493827162
5383,YBR275C,2423,0.06530740740740737,0.07240617283950612
5384,YBR274W,5750,0.07262716049382711,0.07458148148148147
5385,YBR273C,1583,0.0748567901234568,0.07647407407407403
5386,YBR272C,1310,0.07679259259259263,0.07857283950617289
5387,YBR271W,1442,0.07888148148148144,0.08043580246913584
5388,YBR270C,1259,0.08099629629629634,0.08301728395061725
5389,YBR269C,1637,0.0832456790123457,0.08375925925925931
5390,YBR268W,416,0.08443086419753087,0.08482222222222224
5391,YBR267W,317,0.08516419753086424,0.08662222222222227
5392,YBR265W,1181,0.0869888888888889,0.08817654320987656
5393,YBR264C,962,0.08843950617283947,0.08917901234567904
5394,YBR263W,599,0.08922098765432096,0.09103827160493827
5395,YBR262C,1472,0.09131481481481485,0.09170987654320983
5396,YBR261C,320,0.0919444444444445,0.0928061728395062
5397,YBR260C,698,0.09304444444444449,0.09551358024691359
5398,YBR259W,2000,0.09574320987654317,0.09829382716049384
5399,YBR258C,2066,0.09857160493827155,0.09909999999999997
5400,YBR257W,428,0.09911234567901239,0.1001481481481481
5401,YBR256C,839,0.10111481481481477,0.10199876543209874
5402,YBR255W,716,0.10304320987654325,0.10561604938271607
5403,YBR254C,2084,0.10585432098765435,0.1065049382716049
5404,YBR253W,527,0.10662962962962963,0.1070802469135802
5405,YBR252W,365,0.10734691358024695,0.10789382716049378
5406,YBR251W,443,0.10826172839506176,0.10940123456790118
5407,YBR250W,923,0.11037160493827158,0.11231111111111114
5408,YBR249C,1571,0.11359382716049382,0.11496666666666666
5409,YBR248C,1112,0.11548148148148152,0.11752839506172841
5410,YBR247C,1658,0.11796296296296294,0.11975432098765437
5411,YBR246W,1451,0.12006296296296293,0.12149876543209881
5412,YBR245C,1163,0.12156296296296298,0.12574691358024692
5413,YBR244W,3389,0.12591234567901233,0.12651481481481486
5414,YBR243C,488,0.12742222222222221,0.12908395061728395
5415,YBR242W,1346,0.1291592592592593,0.13004320987654316
5416,YBR241C,716,0.1308024691358025,0.13261234567901237
5417,YBR240C,1466,0.13353456790123452,0.13520370370370371
5418,YBR239C,1352,0.135879012345679,0.1378407407407407
5419,YBR238C,1589,0.13913950617283954,0.1418493827160494
5420,YBR237W,2195,0.14257654320987656,0.14572345679012344
5421,YBR236C,2549,0.1460641975308642,0.14768148148148152
5422,YBR235W,1310,0.14782962962962964,0.15198024691358025
5423,YBR234C,3362,0.15236172839506168,0.15378641975308638
5424,YBR233W,1154,0.15473580246913576,0.1562679012345679
5425,YBR231C,1241,0.15668518518518515,0.15780987654320988
5426,YBR230C,911,0.1604382716049383,0.16105679012345675
5427,YBR229C,501,0.16146172839506168,0.16499753086419755
5428,YBR228W,2864,0.16515802469135799,0.16628641975308645
5429,YBR227C,914,0.16650740740740744,0.1684358024691358
5430,YBR225W,1562,0.16873580246913578,0.17207160493827156
5431,YBR223C,2702,0.17247901234567897,0.17449629629629626
5432,YBR222C,1634,0.17488148148148153,0.1768950617283951
5433,YBR221C,1631,0.17747160493827163,0.17882962962962967
5434,YBR220C,1100,0.1794172839506173,0.18149382716049378
5435,YBR219C,1682,0.1811135802469136,0.18210617283950614
5436,YBR218C,804,0.1824148148148148,0.18678765432098765
5437,YBR217W,3542,0.18717654320987653,0.18786790123456787
5438,YBR216C,560,0.18815432098765428,0.1906530864197531
5439,YBR215W,2024,0.19097283950617283,0.19328271604938274
5440,YBR214W,1871,0.1938358024691358,0.19579012345679014
5441,YBR213W,1583,0.19606543209876548,0.19708271604938277
5442,YBR212W,824,0.19765555555555558,0.20014691358024694
5443,YBR211C,2018,0.2010777777777778,0.20228024691358026
5444,YBR210W,974,0.2025024691358025,0.2030308641975309
5445,YBR208C,428,0.2071543209876543,0.21395308641975308
5446,YBR207W,5507,0.21415061728395057,0.21587530864197535
5447,YBR205W,1397,0.21625802469135802,0.21775679012345683
5448,YBR204C,1214,0.21805432098765432,0.21944567901234568
5449,YBR203W,1127,0.21983086419753084,0.22325555555555554
5450,YBR202W,2774,0.2243160493827161,0.22744814814814818
5451,YBR201W,2537,0.22937407407407406,0.23015802469135804
5452,YBR200W,635,0.23145432098765428,0.23349753086419756
5453,YBR199W,1655,0.23419999999999996,0.235920987654321
5454,YBR198C,1394,0.23639753086419757,0.23935555555555554
5455,YBR197C,2396,0.23969012345679008,0.24049629629629632
5456,YBR196C,653,0.24210493827160495,0.2441592592592593
5457,YBR195C,1664,0.2445962962962963,0.24616172839506167
5458,YBR194W,1268,0.24641481481481486,0.2468728395061729
5459,YBR193C,371,0.24722469135802472,0.2480530864197531
5460,YBR192W,671,0.24841975308641973,0.24981851851851855
5461,YBR191W,1133,0.25045061728395057,0.2515246913580247
5462,YBR189W,870,0.2524654320987655,0.25370000000000004
5463,YBR188C,1000,0.254195061728395,0.2547160493827161
5464,YBR187W,422,0.254974074074074,0.25601358024691356
5465,YBR186W,842,0.25635185185185183,0.25858271604938277
5466,YBR185C,1807,0.259316049382716,0.2603481481481481
5467,YBR184W,836,0.2605814814814815,0.26252098765432097
5468,YBR183W,1571,0.26288888888888884,0.2640617283950617
5469,YBR182C,950,0.26560617283950616,0.2672827160493827
5470,YBR181C,1358,0.26818641975308644,0.2694975308641975
5471,YBR180W,1062,0.26980987654320987,0.2719308641975309
5472,YBR179C,1718,0.2727049382716049,0.27587407407407405
5473,YBR177C,2567,0.27634938271604936,0.27802222222222217
5474,YBR176W,1355,0.2782061728395062,0.27936419753086417
5475,YBR175W,938,0.27981481481481485,0.280983950617284
5476,YBR173C,947,0.28127530864197536,0.2818259259259259
5477,YBR172C,446,0.28226296296296294,0.28500617283950613
5478,YBR171W,2222,0.2852111111111111,0.28597654320987653
5479,YBR170C,620,0.28631975308641977,0.2884703703703704
5480,YBR169C,1742,0.28890000000000005,0.29146913580246914
5481,YBR168W,2081,0.2918432098765432,0.29337530864197536
5482,YBR167C,1241,0.2939691358024691,0.29449012345679015
5483,YBR166C,422,0.29482098765432097,0.2964975308641975
5484,YBR165W,1358,0.2966913580246914,0.29771975308641974
5485,YBR164C,833,0.29824567901234567,0.29892592592592593
5486,YBR163W,551,0.29941358024691356,0.3015827160493827
5487,YBR162W-A,1757,0.30194691358024695,0.3021901234567901
5488,YBR162C,197,0.30300617283950615,0.30469382716049387
5489,YBR161W,1367,0.30523580246913584,0.30663086419753083
5490,YBR160W,1130,0.3074469135802469,0.3085530864197531
5491,YBR159W,896,0.30898518518518514,0.3102728395061728
5492,YBR158W,1043,0.3108740740740741,0.3129098765432099
5493,YBR157C,1649,0.3156740740740741,0.316620987654321
5494,YBR156C,767,0.31704444444444446,0.3196320987654321
5495,YBR155W,2096,0.31984938271604935,0.3212777777777778
5496,YBR154C,1157,0.32221851851851857,0.32301728395061724
5497,YBR153W,647,0.3232246913580247,0.3241308641975309
5498,YBR152W,734,0.32438888888888884,0.32546913580246917
5499,YBR151W,875,0.3259604938271605,0.3271333333333334
5500,YBR150C,950,0.3277938271604939,0.3318481481481481
5501,YBR149W,3284,0.3320802469135803,0.33335679012345676
5502,YBR148W,1034,0.33370493827160497,0.3359629629629629
5503,YBR147W,1829,0.3364703703703704,0.33756913580246917
5504,YBR146W,890,0.3381604938271605,0.3391925925925926
5505,YBR145W,836,0.33973950617283954,0.341041975308642
5506,YBR143C,1055,0.3429925925925926,0.3446135802469136
5507,YBR142W,1313,0.34489876543209874,0.3477641975308642
5508,YBR141C,2321,0.34810864197530866,0.34935925925925926
5509,YBR140C,1013,0.3498493827160494,0.3613037037037037
5510,YBR139W,9278,0.3615012345679013,0.36338518518518514
5511,YBR138C,1526,0.36379012345679007,0.36573333333333335
5512,YBR137W,1574,0.36595432098765435,0.3666197530864198
5513,YBR136W,539,0.3669530864197531,0.3757259259259259
5514,YBR135W,7106,0.37617283950617286,0.3767308641975309
5515,YBR133C,452,0.3774308641975309,0.38049629629629633
5516,YBR132C,2483,0.3809432098765432,0.3831530864197531
5517,YBR131W,1790,0.3836160493827161,0.386225925925926
5518,YBR130C,2114,0.38658888888888887,0.3881654320987654
5519,YBR129C,1277,0.3884777777777778,0.3896950617283951
5520,YBR128C,986,0.38998888888888894,0.3912654320987654
5521,YBR127C,1034,0.39158518518518515,0.39350246913580245
5522,YBR126C,1553,0.39458518518518515,0.396420987654321
5523,YBR125C,1487,0.39706913580246916,0.3985271604938272
5524,YBR123C,1181,0.39915432098765435,0.4015604938271605
5525,YBR122C,1949,0.4018555555555555,0.4025135802469135
5526,YBR121C,533,0.4032580246913581,0.4057308641975309
5527,YBR120C,2003,0.40627530864197536,0.4068777777777778
5528,YBR119W,488,0.40701604938271607,0.4082320987654321
5529,YBR118W,985,0.4085913580246914,0.41029012345679017
5530,YBR117C,1376,0.4118135802469136,0.4143382716049383
5531,YBR115C,2045,0.4149135802469136,0.42007160493827156
5532,YBR114W,4178,0.4202296296296296,0.423158024691358
5533,YBR112C,2372,0.42498271604938276,0.4285629629629629
5534,YBR111C,2900,0.42979382716049386,0.43065185185185184
5535,YBR110W,695,0.4318333333333333,0.43349876543209875
5536,YBR109C,1349,0.4341283950617284,0.43467530864197534
5537,YBR108W,443,0.43498888888888887,0.43849876543209876
5538,YBR107C,2843,0.4388592592592593,0.4397691358024691
5539,YBR106W,737,0.44047160493827164,0.4411703703703703
5540,YBR105C,566,0.44202098765432096,0.4433641975308642
5541,YBR104W,1088,0.443641975308642,0.444862962962963
5542,YBR103W,989,0.4452962962962963,0.44728024691358026
5543,YBR102C,1607,0.4477567901234568,0.45054814814814814
5544,YBR101C,2261,0.4510037037037037,0.4520802469135803
5545,YBR098W,872,0.45236543209876545,0.4549271604938272
5546,YBR097W,2075,0.45517407407407406,0.4605617283950617
5547,YBR096W,4364,0.4608555555555556,0.46170987654320983
5548,YBR095C,692,0.46210864197530865,0.46370370370370373
5549,YBR094W,1292,0.4638382716049383,0.4666296296296296
5550,YBR093C,2261,0.4679691358024691,0.46970123456790125
5551,YBR092C,1403,0.47025308641975305,0.4719851851851852
5552,YBR091C,1403,0.47224938271604944,0.4726555555555556
5553,YBR090C,329,0.47277530864197526,0.4736703703703704
5554,YBR089C-A,725,0.4734777777777778,0.4738469135802469
5555,YBR088C,299,0.47437037037037033,0.4753283950617284
5556,YBR087W,776,0.47552716049382715,0.4768407407407408
5557,YBR086C,1064,0.4777345679012346,0.48124074074074075
5558,YBR085W,2840,0.48530864197530865,0.4864481481481482
5559,YBR084C-A,923,0.4873395061728395,0.4886666666666667
5560,YBR084W,1075,0.4889197530864198,0.4925333333333334
5561,YBR083W,2927,0.49305802469135807,0.49486049382716046
5562,YBR082C,1460,0.4973296296296297,0.4979975308641975
5563,YBR081C,541,0.4953666666666667,0.5003024691358025
5564,YBR080C,3998,0.4921086419753086,0.49491851851851854
5565,YBR079C,2276,0.48811975308641975,0.49169259259259257
5566,YBR078W,2894,0.48533086419753085,0.48747407407407406
5567,YBR077C,1736,0.48370246913580245,0.4843049382716049
5568,YBR076W,488,0.48193703703703705,0.48319506172839505
5569,YBR074W,1019,0.4768901234567901,0.4805074074074074
5570,YBR073W,2930,0.47309753086419754,0.47652222222222224
5571,YBR072W,2774,0.47163827160493826,0.4724333333333333
5572,YBR071W,644,0.4696395061728395,0.4704234567901235
5573,YBR070C,635,0.46817037037037035,0.46905061728395064
5574,YBR069C,713,0.46490246913580247,0.4671975308641975
5575,YBR068C,1859,0.46155308641975307,0.4638111111111111
5576,YBR067C,1829,0.4593827160493827,0.46016296296296294
5577,YBR066C,632,0.4568333333333333,0.4576506172839506
5578,YBR065C,662,0.4550395061728395,0.45639012345679014
5579,YBR063C,1094,0.4530469135802469,0.45454567901234566
5580,YBR062C,1214,0.45181975308641975,0.4525901234567901
5581,YBR061C,624,0.45035185185185184,0.45150246913580244
5582,YBR060C,932,0.44524691358024693,0.44754567901234565
5583,YBR059C,1862,0.44056666666666666,0.4446728395061728
5584,YBR058C,3326,0.43662962962962965,0.4395246913580247
5585,YBR057C,2345,0.4348037037037037,0.43616172839506173
5586,YBR056W,1100,0.4294777777777778,0.4313358024691358
5587,YBR055C,1505,0.4254320987654321,0.4287641975308642
5588,YBR054W,2699,0.423579012345679,0.42485555555555554
5589,YBR053C,1034,0.4193493827160494,0.42067777777777776
5590,YBR052C,1076,0.41817037037037036,0.4189506172839506
5591,YBR050C,632,0.41627283950617283,0.41752716049382715
5592,YBR049C,1016,0.41281975308641977,0.4158222222222222
5593,YBR048W,2432,0.4109,0.4121111111111111
5594,YBR047W,981,0.4096679012345679,0.4103185185185185
5595,YBR046C,527,0.4080308641975309,0.4092703703703704
5596,YBR045C,1004,0.4053938271604938,0.4075185185185185
5597,YBR044C,1721,0.400416049382716,0.40254074074074075
5598,YBR043C,1721,0.3973777777777778,0.3999320987654321
