Gene,AA_cons_geometric_all,nt_cons_geometric_all,AA_cons_median_all,nt_cons_median_all,AA_cons_geometric_closest,nt_cons_geometric_closest,AA_cons_median_closest,nt_cons_median_closest,AA_cons_geometric_all_beg,nt_cons_geometric_all_beg,AA_cons_median_all_beg,nt_cons_median_all_beg,AA_cons_geometric_all_end,nt_cons_geometric_all_end,AA_cons_median_all_end,nt_cons_median_all_end,AA_cons_geometric_closest_beg,nt_cons_geometric_closest_beg,AA_cons_median_closest_beg,nt_cons_median_closest_beg,AA_cons_geometric_closest_end,nt_cons_geometric_closest_end,AA_cons_median_closest_end,nt_cons_median_closest_end
AJV70316.1,0.5899945445433215,0.6515429166661507,0.63,0.667,0.3761351041007566,0.4994737951288647,0.379,0.47600000000000003,0.3946798652050337,0.5558085204016524,0.3875,0.5255000000000001,0.6886428563736885,0.704183059998352,0.741,0.741,0.22080823973743233,0.3964056056800861,0.224,0.38299999999999995,0.4645669601445712,0.5632035065609188,0.45,0.5555000000000001
AJV70317.1,0.45269262987780795,0.5854400893818275,0.444,0.5710000000000001,0.43197951191785633,0.5628341647617344,0.429,0.536,0.4121863800910468,0.5585297151921053,0.4035,0.56,0.43812938670796364,0.5683420959097374,0.442,0.5635000000000001,0.3927414090388869,0.5335540114585263,0.384,0.519,0.410279374889017,0.5394514812137282,0.429,0.5329999999999999
AJV70318.1,0.7071067811865476,,0.5,,0.7071067811865476,,0.5,,0.678302163723836,,0.5,,0.7269862586601553,0.797376688393197,1.0,1.0,0.678302163723836,,0.5,,0.7269862586601553,0.797376688393197,1.0,1.0
AJV70319.1,0.42951991376237164,0.5653664788045532,0.41900000000000004,0.5379999999999999,0.3808268771856056,0.5244236036649974,0.35850000000000004,0.5,0.6589729715740589,0.6611053377171452,0.7,0.708,0.26793750520896314,0.46179939708429923,0.25,0.462,0.590784399384148,0.6213997260022389,0.625,0.667,0.2366343479542452,0.43306147529312644,0.23299999999999998,0.44
AJV70320.1,0.6554641258181332,0.6911660875360713,0.731,0.7315,0.42894133714561544,0.5236450127006654,0.4745,0.506,0.6160209544006836,0.7233498636242895,0.615,0.8745,0.8851893100822561,0.774988220397215,0.988,0.9565,0.3361983404246435,0.5385909800490353,0.32899999999999996,0.574,0.6154154481743799,0.5974540809858299,0.641,0.6174999999999999
AJV70321.1,0.674162513034844,0.7148762015823276,0.746,0.7490000000000001,0.4723478063439658,0.5833492250546355,0.491,0.579,0.4936599098080425,0.6052813890424932,0.46950000000000003,0.59,0.5916557020937034,0.6949098773636486,0.5985,0.721,0.322480483808596,0.4808292321779039,0.2935,0.45,0.375626533734947,0.5434137800885095,0.38849999999999996,0.5545
AJV70323.1,0.7423718498927704,0.7449944413089571,0.875,0.79,0.6479203006125601,0.6667969325696167,0.745,0.703,0.6128688726168013,0.6759078151885923,0.6625000000000001,0.6924999999999999,0.53265143162193,0.6564221114153848,0.524,0.6435,0.4994071317574934,0.60047096947872,0.526,0.592,0.4639864245215469,0.5832177836192173,0.47100000000000003,0.5835
AJV70324.1,0.5600983111931894,0.635758477758795,0.63,0.63,0.3730573707956737,0.5041075096096778,0.396,0.47200000000000003,0.2863921610205753,0.4762763923760224,0.26899999999999996,0.4565,0.4477203336545584,0.5816042858639565,0.423,0.565,0.1811702372999233,0.3585584392077761,0.16549999999999998,0.348,0.25260077096482775,0.4436949157894249,0.19549999999999998,0.40700000000000003
AJV70325.1,0.8251339442815764,0.7774081607821941,0.9259999999999999,0.889,0.6041635404222243,0.6268913499352572,0.6559999999999999,0.6509999999999999,0.8680001802241593,0.8021455258755166,0.9815,0.9259999999999999,0.8233238756820325,0.7802800304713529,0.9444999999999999,0.9259999999999999,0.6263057361232638,0.643741274802191,0.732,0.6795,0.5303568469330393,0.5924450565638686,0.5525,0.5945
AJV70326.1,0.8276323291035762,0.8454418850626139,0.892,0.91,0.6512646500981067,0.7115644622659815,0.722,0.742,0.8210706999261935,0.839620672647894,0.8674999999999999,0.895,0.8842773719730894,0.8753571106410062,0.946,0.946,0.6311795638651707,0.6995245660791529,0.7235,0.7435,0.740740463882594,0.7541498930741491,0.7749999999999999,0.815
AJV70327.1,0.6019723957639681,0.6671255722264782,0.643,0.667,0.36761525967933584,0.5045996586580163,0.35700000000000004,0.47200000000000003,0.45112226781744635,0.5960976375531735,0.5,0.5770000000000001,0.6895689355723151,0.7130016815324614,0.827,0.74,0.2134653045055596,0.3837113246949726,0.212,0.378,0.4538406891808907,0.5636229685439595,0.4625,0.5295000000000001
AJV70328.1,0.5991517641509763,0.6624191608826587,0.619,0.667,0.4016346748933413,0.521931550707577,0.4,0.5,0.6668115246052471,0.6867781137680865,0.6625,0.7140000000000001,0.4798777728532111,0.6003038587054176,0.4485,0.58,0.3717010695351139,0.5068766545739255,0.3925,0.47100000000000003,0.35455753962149844,0.48830135695281074,0.3545,0.47400000000000003
AJV70329.1,0.6016251359369036,0.6774599998157702,0.615,0.688,0.41669324465504004,0.528654686413025,0.396,0.516,0.5834789706487536,0.6766010083083218,0.5710000000000001,0.673,0.5332201528332532,0.6483990168606741,0.565,0.652,0.4038220995843283,0.5430407359057343,0.406,0.528,0.362600454582001,0.47963920004889005,0.3175,0.4595
AJV70330.1,0.688785850700264,0.700536598481961,0.7385,0.741,0.41407397799637324,0.5332374182016576,0.42950000000000005,0.504,0.6602584480299837,0.6834141098149044,0.659,0.7015,0.6583848347979959,0.6970005797745492,0.7395,0.7125,0.3835362612854112,0.5175703520600582,0.366,0.5095000000000001,0.3749866497793354,0.5082898742307942,0.37799999999999995,0.47350000000000003
AJV70331.1,0.48904736825458534,0.6000832813164086,0.5,0.5770000000000001,0.43034174901449435,0.5547997419096322,0.452,0.5479999999999999,0.3294131798916186,0.49751918852731697,0.3155,0.4735,0.47478009329797494,0.596159888824775,0.4585,0.5770000000000001,0.28920411250679284,0.463213341935349,0.274,0.44799999999999995,0.42257460976629063,0.5526219588539241,0.427,0.532
AJV70332.1,0.60224097178224,0.6555473899170614,0.64,0.642,0.44836933767079035,0.5570468358861206,0.434,0.52,0.694325228080119,0.7135379519025571,0.8,0.735,0.6529461372897415,0.6615620058672131,0.74,0.6795,0.49966134783350713,0.5790531830610476,0.491,0.5425,0.5302841896315583,0.5972800733006598,0.5185,0.585
AJV70333.1,0.8287724566521145,0.7815319565853123,0.963,0.903,0.4825763507924225,0.552340869393668,0.51,0.535,0.46224959401645843,0.5746614308625461,0.47400000000000003,0.5505,0.8128369443927258,0.7940545129192168,0.889,0.9195,0.2407896023822761,0.384272696553956,0.228,0.3655,0.4758783104101909,0.5656245623458145,0.4505,0.5565
AJV70334.1,0.7261753121054816,0.7209652628748437,0.8105,0.766,0.5530004089654912,0.6052986947882756,0.596,0.613,0.6973310105081926,0.7099713343248647,0.8165,0.7390000000000001,0.6951153889211211,0.7144791683109821,0.75,0.739,0.498321803018367,0.593142384073743,0.585,0.5765,0.5113572512286342,0.5848506911097747,0.5405,0.594
AJV70335.1,0.4716504392245536,0.5856874206297192,0.47700000000000004,0.5760000000000001,0.30167752419946425,0.4520755409442244,0.29100000000000004,0.42100000000000004,0.30425477752326463,0.4956439670992496,0.28150000000000003,0.4795,0.37534227427508,0.5307679928597572,0.3575,0.525,0.18146280734933723,0.3758867282844143,0.16849999999999998,0.369,0.22971033369402566,0.4090485904626068,0.22549999999999998,0.391
AJV70336.1,0.5497191011798424,0.6339149233153608,0.561,0.649,0.3914969808565641,0.5352638132537384,0.385,0.5379999999999999,0.5412418742407846,0.6095109693696878,0.583,0.662,0.5474162656212158,0.6285068738387045,0.556,0.6475,0.4204719123370557,0.5368541150562711,0.42200000000000004,0.545,0.3246779816130849,0.49327569119428827,0.308,0.5
AJV70337.1,0.4712787122247334,0.5938339467749321,0.5,0.583,0.44990796857788606,0.5699074927392757,0.5,0.56,0.5698933062798627,0.6297735022809743,0.6,0.64,0.37980974178875154,0.5367727367304701,0.33299999999999996,0.5,0.5578760698594031,0.6180505933150164,0.6,0.64,0.3527737026327372,0.5077656362748588,0.32,0.47450000000000003
AJV70338.1,0.6914992270401599,0.7023708059039833,0.8334999999999999,0.741,0.3981919666028663,0.5176761708797326,0.42400000000000004,0.5,0.8316881822025068,0.7628238153548564,0.963,0.889,0.46448407817220233,0.6036115413483896,0.444,0.591,0.5276081015492213,0.5533795110157658,0.5305,0.5395000000000001,0.2198531858411147,0.42151971483405093,0.20550000000000002,0.41800000000000004
AJV70339.1,0.9355872320385493,0.9189480707454015,1.0,1.0,0.7261189857340341,0.7232513162250769,0.904,0.8029999999999999,0.9957349300594525,0.9497191827326605,1.0,1.0,0.83478941457155,0.8722675097831274,0.963,0.963,0.8387452672676335,0.7657124998255186,0.9359999999999999,0.889,0.5200884472238908,0.6062741565187528,0.5630000000000001,0.5705
AJV70340.1,0.6249565491083038,0.6744769506396985,0.667,0.6809999999999999,0.3919868689451353,0.5037045048165631,0.40299999999999997,0.484,0.47363908987611764,0.5812722602305891,0.4955,0.5770000000000001,0.596636624879111,0.6702992606751275,0.666,0.667,0.22563516650586168,0.38419177535860943,0.207,0.3735,0.4013287459799607,0.5249188984891443,0.429,0.5075000000000001
AJV70341.1,0.690775616182718,0.7015707700320202,0.7635000000000001,0.75,0.4384319507050707,0.5305314364400682,0.46799999999999997,0.521,0.7629736850835613,0.7297353145501381,0.833,0.8,0.7792001606113087,0.7399626751521631,0.8079999999999999,0.818,0.44411072100820836,0.5287074339996809,0.469,0.5,0.5546650122574344,0.5863818137760644,0.5355,0.573
AJV70342.1,0.46508459710931366,0.5645278399733182,0.46399999999999997,0.552,0.43314724325565884,0.5414302223582637,0.414,0.519,0.5315885211319532,0.5910321670543514,0.6,0.5710000000000001,0.5211740696810959,0.6063451288888442,0.544,0.586,0.4302674107663566,0.5356743941356787,0.406,0.5,0.5211740696810959,0.6063451288888442,0.544,0.586
AJV70343.1,0.5245538991050737,0.6345464814849896,0.531,0.6459999999999999,0.3106081673691957,0.47586103494232607,0.3,0.4475,0.4051967120603955,0.5904971739549275,0.3515,0.6,0.5069199931103208,0.6254714832432688,0.531,0.6399999999999999,0.2092648593253736,0.4021376269887706,0.20400000000000001,0.3975,0.2884123920950295,0.4624035068232568,0.256,0.436
AJV70344.1,0.6786288358616046,0.7228550177925582,0.7959999999999999,0.7809999999999999,0.4381753544921539,0.552654859437403,0.478,0.534,0.2766436762857709,0.46308030918966486,0.263,0.446,0.6796973329278254,0.7196234207424205,0.7324999999999999,0.7815000000000001,0.15811205061571895,0.3619810316421218,0.1475,0.35250000000000004,0.3136299041149179,0.4799563052120884,0.2845,0.4515
AJV70345.1,0.8498653111541675,0.8523736046302501,1.0,1.0,0.8498653111541675,0.8523736046302501,1.0,1.0,0.8585654364377537,0.8786334522212138,1.0,1.0,0.8235910172675731,0.8665370458424643,1.0,1.0,0.8585654364377537,0.8786334522212138,1.0,1.0,0.8235910172675731,0.8665370458424643,1.0,1.0
AJV70346.1,0.7299188185429811,0.7272822521008167,0.8390000000000001,0.7809999999999999,0.4767723412821074,0.5538213333354028,0.48700000000000004,0.54,0.6062615377630362,0.6677106331481244,0.7545,0.6785000000000001,0.7756846112922517,0.7269102101283913,0.875,0.812,0.40185201950774274,0.4958295754050764,0.38949999999999996,0.472,0.5179662793787003,0.5599869753015361,0.524,0.5435
AJV70347.1,0.5641929652508607,0.6399434401559576,0.581,0.63,0.44555268892268535,0.5365773596490392,0.4425,0.516,0.45266344658504,0.5721341300880055,0.454,0.542,0.6790431345552769,0.7019909570407524,0.6915,0.778,0.36627945938398865,0.47162351085400844,0.3275,0.45399999999999996,0.4754903249228185,0.5533582100425939,0.45799999999999996,0.551
AJV70348.1,0.7262247908047439,0.7144293461481684,0.823,0.778,0.4957526808175888,0.5667003562516774,0.52,0.5485,0.6707419511270698,0.707745942917351,0.778,0.741,0.7019346479885349,0.6964834126465766,0.778,0.741,0.4830690098413371,0.5770866132002381,0.495,0.567,0.4481108698033356,0.5268624443524805,0.4475,0.504
AJV70349.1,0.6434426603410712,0.6924079671338038,0.7040000000000001,0.711,0.3947927797425445,0.5114037577263284,0.39,0.491,0.5068785207770153,0.630121217679362,0.48050000000000004,0.663,0.8193123957370606,0.7700893529847768,0.963,0.8984999999999999,0.2881140507899078,0.44115663682369854,0.274,0.4275,0.5097818623014205,0.5667584774432463,0.493,0.5539999999999999
AJV70350.1,0.5469684223514645,0.6448616392240463,0.5660000000000001,0.6509999999999999,0.3568388344184127,0.48392729678752977,0.354,0.457,0.6043577370327982,0.6801224235311727,0.6659999999999999,0.681,0.7885480376840641,0.7708218977331308,0.8414999999999999,0.852,0.4060103204303139,0.5275119664079474,0.3935,0.488,0.5754749058013447,0.6159176346046411,0.61,0.615
AJV70351.1,0.6801825879793231,0.7088304315069044,0.7475,0.7435,0.42330937839580857,0.5228782127711796,0.44199999999999995,0.501,0.6443384279212723,0.6814453017106845,0.6165,0.6925,0.5419480317156821,0.654021728682296,0.606,0.6525,0.39546652534620713,0.4987358051296194,0.4305,0.4845,0.3510808215124838,0.48259584806348793,0.39149999999999996,0.455
AJV70352.1,0.6843364628896718,0.7159874466238976,0.792,0.75,0.4848283597871802,0.5719859844127093,0.55,0.565,0.3879323745403587,0.5545609717254348,0.3715,0.5275000000000001,0.8371370990453969,0.7931050278826027,0.9545000000000001,0.8945000000000001,0.1851631562743838,0.36713060985447477,0.185,0.3595,0.6772686489663154,0.6581694834779778,0.7020000000000001,0.698
AJV70353.1,0.6694790881743989,0.7051186103198954,0.679,0.722,0.4274221762567607,0.5335029837116477,0.41600000000000004,0.517,0.6964987031781336,0.7274854040023775,0.712,0.7625,0.5794411665855104,0.6824212859074155,0.584,0.744,0.4880751765853837,0.5607586590393336,0.48250000000000004,0.5720000000000001,0.28365296633937176,0.46203365143176545,0.2695,0.44
AJV70354.1,0.4267131917127811,0.549915570027576,0.41700000000000004,0.522,0.41468295092494184,0.5360900237923923,0.4,0.52,0.3287734535983915,0.4948643760287675,0.33299999999999996,0.48,0.3935893084517374,0.5195181114627636,0.3695,0.5,0.3231222363223113,0.48356262160365787,0.32,0.461,0.38550575547436167,0.512433874511324,0.356,0.489
AJV70355.1,0.6570853027459133,0.7010015178815182,0.765,0.7190000000000001,0.4275808855685998,0.5429806141819148,0.462,0.519,0.3899771544766216,0.5704719458872645,0.3795,0.556,0.5935831953225368,0.6678157689980965,0.591,0.667,0.19780319276752464,0.39658352612426284,0.2,0.384,0.2953651405690588,0.4601700631191892,0.275,0.43
AJV70356.1,0.6347249754656302,0.6936458354576126,0.667,0.695,0.37567747298091064,0.5057767139005764,0.353,0.48,0.5613649670565029,0.658194328419338,0.592,0.6535,0.6229529344519614,0.6926291907388609,0.599,0.7315,0.3313899974779448,0.480895158805655,0.318,0.483,0.43797562771032755,0.5282182298893193,0.4225,0.49850000000000005
AJV70357.1,0.4253502569322925,0.5495845060510498,0.4,0.523,0.39055999828310123,0.5173562992117791,0.364,0.5,0.28054816126749016,0.472681749294784,0.28600000000000003,0.45799999999999996,0.5771361024719779,0.6270225499429323,0.667,0.583,0.241833538912756,0.43165202159838834,0.25,0.42500000000000004,0.5660995572945821,0.6149789328848208,0.667,0.5710000000000001
AJV70358.1,0.5831555314811512,0.6530935053139045,0.618,0.667,0.3202516761052212,0.4640799897453488,0.3085,0.4405,0.4883383809838378,0.6027695086067795,0.4645,0.5825,0.5050430320732351,0.5719306701003579,0.5415000000000001,0.5575,0.24651194888722888,0.4194652713628376,0.2215,0.4015,0.23013258700329045,0.3866972428941072,0.22499999999999998,0.3735
AJV70359.1,0.5683428298078248,0.636664432200757,0.662,0.619,0.44186381118908374,0.5514566339400554,0.455,0.516,0.45200183095831376,0.560395623116744,0.476,0.5165,0.8414285575654054,0.7785920139149184,0.955,0.8875,0.331200536846839,0.46671812840984694,0.29,0.4395,0.7022623593070872,0.6894752159231095,0.8640000000000001,0.725
AJV70360.1,0.6095473904566342,0.6535319327502991,0.6325000000000001,0.666,0.41737114156174315,0.5242421982122205,0.4565,0.508,0.6572529762115888,0.6926760106588442,0.7245,0.75,0.6701779076294824,0.6781103278207223,0.7095,0.6745000000000001,0.45648674259211514,0.5498266323041154,0.529,0.54,0.4597551172243178,0.5374716686162719,0.5345,0.5185
AJV70361.1,0.5975541392197169,0.6568124446539311,0.696,0.652,0.3903714287780344,0.5152323463671618,0.3815,0.486,0.47148075153107183,0.6025724959813225,0.49050000000000005,0.62,0.5758248358716376,0.6595037588279594,0.6815,0.652,0.2638463529950255,0.4423153965163616,0.22449999999999998,0.429,0.308190204587718,0.46349900253926374,0.314,0.44999999999999996
AJV70362.1,0.5520635020149787,0.6118225085832574,0.5755,0.62,0.4426837292561231,0.5316703523328931,0.45699999999999996,0.514,0.43361292080329206,0.5460502056273108,0.441,0.5469999999999999,0.5372568780248498,0.6265472762849165,0.5329999999999999,0.6495,0.35216723137972594,0.47716325103392104,0.36700000000000005,0.47700000000000004,0.45461176452976665,0.5552354590550637,0.4405,0.55
AJV70363.1,0.6151994741743141,0.6890240547818585,0.647,0.706,0.48345837264217484,0.5793337812634722,0.462,0.57,0.5480354476021683,0.6436552627898365,0.5309999999999999,0.6455,0.7316574001096251,0.7512645447696451,0.8125,0.8290000000000001,0.412155223447673,0.5288207948380479,0.382,0.5075000000000001,0.5804666769633701,0.6446557637800174,0.587,0.654
AJV70364.1,0.7534027496104242,0.7312263768368505,0.833,0.8,0.4021333370790908,0.5148390537904843,0.41,0.493,0.749909236525564,0.7155446199393399,0.828,0.759,0.721903009053888,0.7284428505172975,0.775,0.756,0.4056776492830372,0.5091263210743507,0.4455,0.472,0.3763996886095166,0.5068310338615876,0.4165,0.518
AJV70365.1,0.4085081025464923,0.5493963494269378,0.385,0.52,0.3855723272598007,0.5257411387312699,0.36,0.5,0.4732276339436675,0.5798099148609814,0.4565,0.542,0.36331633607528246,0.5323991043923978,0.36,0.52,0.4432104693353892,0.5491498212762859,0.40850000000000003,0.52,0.3406259193388772,0.5093052539843668,0.34600000000000003,0.5
AJV70366.1,0.7311983996205823,0.7260311115155194,0.815,0.778,0.47326814882574836,0.5421302213418229,0.493,0.535,0.7771846236811103,0.7395825116447895,0.8875,0.815,0.8800668406227804,0.7760364500199928,0.9259999999999999,0.889,0.5123701838912419,0.5529358188414006,0.5325,0.5565,0.5552847378045457,0.5848163891774827,0.603,0.571
AJV70367.1,0.6585965428372578,0.6955703788460214,0.731,0.731,0.48375758672958213,0.5545153102071866,0.495,0.55,0.5321461983415863,0.6442598843465612,0.56,0.638,0.7465398314329127,0.7257205120354888,0.8035,0.802,0.3871362986329414,0.509644358417477,0.3905,0.47900000000000004,0.5331974189200266,0.5700140976671019,0.541,0.5880000000000001
AJV70368.1,0.5735478421752236,0.6321279853832116,0.607,0.63,0.4082980243932147,0.5081605289683766,0.409,0.48,0.580106531967311,0.6193770219953056,0.574,0.611,0.5438288440747973,0.6342902955444012,0.5680000000000001,0.6395,0.37696248305357866,0.4756862699744957,0.372,0.444,0.39248880417427956,0.5143778214279763,0.39599999999999996,0.49
AJV70369.1,0.6091910555929854,0.6757959386534669,0.6920000000000001,0.6920000000000001,0.4253772456578673,0.5347339995580814,0.424,0.511,0.4615804819589937,0.5935698485715504,0.4635,0.585,0.8302142677704216,0.7736135873037381,0.9229999999999999,0.849,0.32010719970552004,0.4749985341136786,0.293,0.449,0.5552445074249918,0.6207081806284032,0.591,0.6
AJV70370.1,0.6371102855127717,0.6768940522233567,0.6895,0.6875,0.30483154828466963,0.44408796499329023,0.27899999999999997,0.415,0.5463747886754191,0.6324398464446228,0.5245,0.6485000000000001,0.7812684505190157,0.7455671541183174,0.873,0.815,0.19593031964465732,0.36567714207700236,0.176,0.35650000000000004,0.41516768447124053,0.4937145296354799,0.41000000000000003,0.46599999999999997
