ORF,Mean_length,Max_length,Num_of_shifted_ORF,Mean_length_30,Max_length_30,Num_of_shifted_ORF_30,Mean_length_200,Max_length_200,Num_of_shifted_ORF_200
YOL072W,276.107142857143,1362,28,15,21,2,31.3636363636364,69,11
YOL073C,253.714285714286,963,14,0,0,0,39.75,93,8
YOL075C,804.067415730337,3738,89,21,24,2,38.25,108,8
YOL076W,360.45652173913,2046,46,0,0,0,53.625,117,8
YOL077C,137.294117647059,795,17,18,18,1,34.875,78,8
YOL077W-A,186,186,1,0,0,0,0,0,0
YOL078W,649.677419354839,3462,93,51,51,1,43.2857142857143,63,7
YOL079W,243.75,393,4,0,0,0,0,0,0
YOL080C,216.176470588235,693,17,0,0,0,54,84,7
YOL081W,1761.71428571429,9180,189,0,0,0,42.5,114,6
YOL082W,204.5,1221,30,15,24,2,38.5384615384615,90,13
YOL083C-A,24,24,1,24,24,1,0,0,0
YOL083W,142.444444444444,867,27,0,0,0,64.2,147,10
YOL084W,645.5625,2466,48,0,0,0,0,0,0
YOL085C,147.5,285,6,0,0,0,0,0,0
YOL085W-A,97,117,3,66,66,1,0,0,0
YOL086C,414.857142857143,822,7,0,0,0,30,30,1
YOL086W-A,54,120,5,24,27,2,0,0,0
YOL087C,403.324675324675,3129,77,15,21,2,26.7692307692308,69,13
YOL088C,174.857142857143,750,14,36,36,1,51,99,6
YOL089C,757.416666666667,3036,72,30,30,1,38.1818181818182,105,11
YOL090W,413.867647058824,2505,68,0,0,0,44.3333333333333,96,9
YOL091W,449.475,1803,40,0,0,0,68,102,6
YOL092W,197.5,744,18,0,0,0,36.6,93,10
YOL093W,197.823529411765,807,17,10.5,12,2,22.8,66,10
YOL094C,219.136363636364,849,22,9,9,1,19.0909090909091,36,11
YOL095C,421.625,1803,48,19.5,21,2,23.5714285714286,66,7
YOL096C,173.625,750,24,6,6,1,33.2727272727273,105,11
YOL097C,170.423076923077,954,26,18,18,1,56.1428571428571,123,7
YOL097W-A,62.4,177,5,0,0,0,0,0,0
YOL098C,417.402985074627,2913,67,21,21,1,26.25,39,4
YOL099C,75.8571428571429,162,7,12,12,1,0,0,0
YOL100W,763.842105263158,3222,57,15,15,1,48,102,10
YOL101C,252,717,11,18,18,1,69,129,5
YOL102C,95.7857142857143,288,14,51,51,1,44.6666666666667,117,9
YOL103W,483.970588235294,1746,34,45,45,1,38.1,66,10
YOL103W-A,338.464285714286,1056,28,0,0,0,36.6,66,5
YOL103W-B,756.504672897196,5001,107,0,0,0,36.6,66,5
YOL104C,101.608695652174,903,23,0,0,0,45.75,60,4
YOL105C,333,1317,26,24,24,1,54,138,7
YOL106W,53.625,171,8,21,27,2,0,0,0
YOL107W,255.692307692308,822,13,0,0,0,49.5,60,2
YOL108C,30,72,7,6,6,1,0,0,0
YOL109W,68,114,3,0,0,0,0,0,0
YOL110W,124,207,6,0,0,0,108.6,207,5
YOL111C,66.6,201,5,0,0,0,31,36,3
YOL112W,289.333333333333,1473,36,0,0,0,47.25,150,12
YOL113W,196.1875,1407,48,30,45,2,90.4615384615385,333,13
YOL114C,192.857142857143,597,7,0,0,0,41.4,72,5
YOL115W,89.6666666666667,687,36,12,12,1,61.9285714285714,102,14
YOL116W,159.666666666667,1062,27,18,21,2,34.75,69,12
YOL117W,467.46,1905,50,0,0,0,59.7272727272727,108,11
YOL118C,165,243,4,0,0,0,0,0,0
YOL119C,261.857142857143,1194,28,0,0,0,37.5,75,8
YOL120C,61.2,123,5,12,12,1,0,0,0
YOL121C,159,303,4,39,39,1,0,0,0
YOL122C,308.742857142857,1524,35,0,0,0,58.5,135,8
YOL123W,351.512195121951,1230,41,0,0,0,127.5,195,8
YOL124C,276.5,1281,24,0,0,0,38.5,87,6
YOL125W,288.7,1359,30,6,6,1,51,87,9
YOL126C,191.4,807,20,0,0,0,44.25,99,4
YOL127W,103.2,213,5,18,18,1,0,0,0
YOL128C,239.88,1086,25,0,0,0,71.25,204,8
YOL129W,65.0625,237,16,54,57,2,0,0,0
YOL130W,468.540983606557,2511,61,0,0,0,49.5,93,6
YOL131W,56.5,207,6,0,0,0,0,0,0
YOL132W,253.764705882353,1413,34,0,0,0,21.6666666666667,45,9
YOL133W,82,345,15,0,0,0,0,0,0
YOL134C,105,369,7,37.5,45,2,0,0,0
YOL135C,160.5,462,10,48,54,2,61.5,129,6
YOL136C,98,903,21,12,12,1,21.5,45,6
YOL137W,431.090909090909,1452,33,39,48,3,33.9,72,10
YOL138C,438.444444444444,3891,81,60,60,1,57.8571428571429,105,7
YOL139C,37.3846153846154,102,13,33,33,1,37.3846153846154,102,13
YOL140W,115.451612903226,852,31,0,0,0,27.6923076923077,96,13
YOL141W,335.511627906977,1920,43,0,0,0,40.2,87,5
YOL142W,92.4545454545455,426,11,0,0,0,27.4285714285714,45,7
YOL143C,123.545454545455,384,11,0,0,0,0,0,0
YOL144W,173.615384615385,1137,39,27,30,2,23.5714285714286,75,14
YOL145C,566.761904761905,3222,63,0,0,0,43.5,81,8
YOL146W,96.1875,351,16,14,21,3,0,0,0
YOL147C,61,279,9,0,0,0,37.8,78,5
YOL148C,367.46511627907,1743,43,21,21,1,34.2,108,10
YOL149W,54,234,15,0,0,0,29.4,69,10
YOL150C,126,204,2,0,0,0,0,0,0
YOL151W,243.545454545455,876,11,0,0,0,40.5,45,2
YOL152W,387.486486486487,1668,37,51,51,1,75,99,3
YOL153C,135.153846153846,795,39,0,0,0,54,81,5
YOL154W,172.695652173913,564,23,0,0,0,70.5,213,12
YOL155C,66.375,351,24,0,0,0,27,27,1
YOL155W-A,43,87,3,21,24,2,0,0,0
YOL156W,466.96875,1659,32,42,42,1,48,75,5
YOL157C,283.725,1656,40,0,0,0,83.25,207,8
YOL158C,257.6,1254,30,12,12,1,58.5,147,4
YOL159C,97.25,405,12,18,18,1,0,0,0
YOL159C-A,44.25,60,4,0,0,0,0,0,0
YOL160W,93,147,4,0,0,0,0,0,0
YOL161C,144,210,3,0,0,0,0,0,0
YOL162W,106.714285714286,402,14,0,0,0,58.5,198,10
YOL163W,168.428571428571,471,14,22.5,39,2,0,0,0
YOL164W,382.8,1737,45,33,33,1,38.3333333333333,69,9
YOL164W-A,0,0,0,0,0,0,0,0,0
YOL165C,158.454545454545,414,11,36,36,1,0,0,0
YOL166C,69,192,7,57,57,1,0,0,0
YOL166W-A,57,57,1,0,0,0,0,0,0
YOR001W,377.707317073171,2049,41,12,21,3,31.2857142857143,87,7
YOR002W,351,1572,32,0,0,0,67,108,6
YOR003W,168.090909090909,1386,33,0,0,0,39.375,78,8
YOR004W,138.272727272727,588,11,0,0,0,20.4,33,5
YOR005C,344.4,2658,50,12,12,1,37,75,6
YOR006C,263.478260869565,921,23,0,0,0,30,66,5
YOR007C,190.285714285714,933,28,0,0,0,58.6666666666667,144,9
YOR008C,214.8,849,10,12,12,1,21,51,4
YOR008C-A,117,192,3,0,0,0,0,0,0
YOR008W-B,0,0,0,0,0,0,0,0,0
YOR009W,474,1296,14,0,0,0,91.2,186,5
YOR010C,156,486,8,0,0,0,68,75,3
YOR011W,614.769230769231,4062,78,0,0,0,45,135,12
YOR011W-A,0,0,0,0,0,0,0,0,0
YOR012W,88.7142857142857,294,7,15,24,2,0,0,0
YOR013W,279.75,462,8,0,0,0,0,0,0
YOR014W,383.052631578947,2271,38,0,0,0,0,0,0
YOR015W,72.75,162,4,18,18,1,0,0,0
YOR016C,59.5,171,12,21,30,2,30.75,54,8
YOR017W,360.3,2220,40,0,0,0,32.5714285714286,60,7
YOR018W,266.117647058824,1755,34,13.5,15,2,28.7142857142857,72,7
YOR019W,328.216216216216,1956,37,0,0,0,66,165,9
YOR020C,127,279,3,0,0,0,0,0,0
YOR020W-A,29.5,90,6,0,0,0,0,0,0
YOR021C,132.3,621,10,21,21,1,59.4,132,5
YOR022C,216.065217391304,1875,46,0,0,0,42.75,81,4
YOR023C,433.304347826087,1698,23,0,0,0,43.8,69,5
YOR024W,100.8,222,5,0,0,0,0,0,0
YOR025W,279.1875,1299,16,0,0,0,38.5714285714286,102,7
YOR026W,89.7391304347826,561,23,0,0,0,39.5454545454545,111,11
YOR027W,344.131578947368,1311,38,60,60,1,60.8571428571429,81,7
YOR028C,300.75,882,12,0,0,0,36,60,3
YOR029W,176,333,3,0,0,0,0,0,0
YOR030W,228.964285714286,1368,28,0,0,0,49,120,12
YOR031W,13.2857142857143,30,7,7.5,9,2,0,0,0
YOR032C,267.75,1254,24,15,15,1,39.9,138,10
YOR032W-A,114,114,1,0,0,0,0,0,0
YOR033C,372.954545454545,1968,44,18,18,1,37.3125,93,16
YOR034C,317.36170212766,2241,47,13.5,15,2,41.4545454545455,108,11
YOR034C-A,22.5,39,2,6,6,1,0,0,0
YOR035C,493.428571428571,2208,42,60,60,1,39,105,8
YOR036W,131,582,15,57,57,1,41,60,9
YOR037W,191.4,807,20,24,24,1,59.1818181818182,99,11
YOR038C,442.823529411765,2526,51,10.5,12,2,18.6,57,5
YOR039W,173.125,705,24,15,15,1,53.5714285714286,135,14
YOR040W,152.285714285714,828,21,21,27,2,28.125,54,8
YOR041C,171.75,417,4,0,0,0,0,0,0
YOR042W,86.3076923076923,639,26,0,0,0,46.5,96,10
YOR043W,350.210526315789,1287,19,0,0,0,72.8571428571429,159,7
YOR044W,163.285714285714,339,7,0,0,0,0,0,0
YOR045W,98.25,177,4,0,0,0,0,0,0
YOR046C,273.75,1122,32,0,0,0,48.75,96,4
YOR047C,199.655172413793,1224,29,0,0,0,35,63,6
YOR048C,703.727272727273,2862,66,0,0,0,84.3333333333333,144,9
YOR049C,330.75,1035,24,18,18,1,77.25,213,8
YOR050C,120,207,3,0,0,0,0,0,0
YOR051C,110.608695652174,1122,23,0,0,0,30.5454545454545,78,11
YOR052C,104.142857142857,381,7,0,0,0,0,0,0
YOR053W,0,0,0,0,0,0,0,0,0
YOR054C,530.7,1932,30,0,0,0,70.5,105,4
YOR055W,87,255,4,0,0,0,0,0,0
YOR056C,101.2,540,30,10.5,15,2,42.6,180,10
YOR057W,145.8,999,20,19.5,21,2,37.3333333333333,96,9
YOR058C,602.25,2574,44,0,0,0,57,87,3
YOR059C,337.833333333333,1293,36,9,9,1,26,54,6
YOR060C,105.75,591,12,24,24,1,21.8571428571429,42,7
YOR061W,190.058823529412,765,17,0,0,0,33,72,6
YOR062C,128.4375,654,16,15,15,1,37.3333333333333,66,9
YOR063W,239.5,1008,12,0,0,0,79.5,132,2
YOR064C,120,558,13,6,6,1,33,75,10
YOR065W,231.8,747,15,0,0,0,195.5,318,6
YOR066W,533.27027027027,1878,37,0,0,0,74,105,3
YOR067C,222.777777777778,1707,27,24,24,1,39,114,8
YOR068C,31,51,3,0,0,0,0,0,0
YOR069W,196,939,33,0,0,0,51.8571428571429,117,7
YOR070C,399.5,1887,36,0,0,0,68,117,3
YOR071C,525.868421052632,1614,38,0,0,0,46.2,87,5
YOR072W,54,54,1,0,0,0,0,0,0
YOR072W-A,72,120,4,0,0,0,0,0,0
YOR072W-B,75,75,1,0,0,0,0,0,0
YOR073W,445.448275862069,1677,29,9,9,1,25.5,42,2
YOR073W-A,57,96,2,0,0,0,0,0,0
YOR074C,156.521739130435,909,23,18,18,1,31.7142857142857,60,7
YOR075W,178.114285714286,1038,35,25.8,45,5,39.7058823529412,99,17
YOR076C,275.806451612903,1854,31,0,0,0,28.5,54,4
YOR077W,115.588235294118,396,17,0,0,0,45,138,11
YOR078W,39.3529411764706,81,17,45.6,81,5,39.3529411764706,81,17
YOR079C,137.076923076923,711,26,0,0,0,33.2307692307692,93,13
YOR080W,346.8125,2040,48,0,0,0,22.5,60,8
YOR081C,553.416666666667,1959,36,0,0,0,18.6,33,5
YOR082C,228,327,2,0,0,0,0,0,0
YOR083W,182.75,630,12,0,0,0,97.2857142857143,180,7
YOR084W,221,978,18,0,0,0,51,87,5
YOR085W,286.4,987,15,0,0,0,72,114,4
YOR086C,513.422535211268,3303,71,9,9,1,38.4,93,10
YOR087W,320.6,1977,60,0,0,0,46.875,153,8
YOR089C,121.875,411,8,0,0,0,50,66,6
YOR090C,142.655172413793,1416,29,15,15,1,39,87,7
YOR091W,287,966,18,24,24,1,21,36,6
YOR092W,311.057142857143,1746,35,0,0,0,43,111,6
YOR093C,983.75,4800,108,10.5,12,2,16.875,27,8
YOR094W,209.4,501,10,0,0,0,0,0,0
YOR095C,35.5,99,12,9,9,1,30.9,99,10
YOR096W,57,90,3,0,0,0,0,0,0
YOR097C,145.2,420,10,21,21,1,0,0,0
YOR098C,304.6875,3207,48,0,0,0,55.7142857142857,129,7
YOR099W,210.642857142857,1170,28,0,0,0,85.875,153,8
YOR100C,137.8125,564,16,0,0,0,55.2,114,5
YOR101W,163.6,711,15,0,0,0,36,75,7
YOR102W,76.6666666666667,246,9,6,6,2,0,0,0
YOR103C,66,120,2,0,0,0,0,0,0
YOR104W,167.769230769231,744,13,9,9,1,33,63,10
YOR105W,208.5,285,6,0,0,0,0,0,0
YOR106W,42,129,8,0,0,0,43.5,54,2
YOR107W,185.4,807,15,33,33,1,41.625,93,8
YOR108C-A,49.7142857142857,117,7,48,48,1,0,0,0
YOR108W,391.96875,1728,32,15,15,1,25.8,45,5
YOR109W,514.442307692308,2778,52,0,0,0,54,132,10
YOR110W,224.7,894,30,0,0,0,27.6,78,10
YOR111W,138.5,588,18,9,9,1,33.6923076923077,63,13
YOR112W,364.852941176471,1710,34,0,0,0,30.75,51,4
YOR113W,429.611111111111,2721,54,0,0,0,142,201,3
YOR114W,145.909090909091,663,22,0,0,0,23,39,6
YOR115C,215.470588235294,669,17,6,6,1,24.8571428571429,45,7
YOR116C,727.444444444444,4212,108,0,0,0,35,126,6
YOR117W,298.354838709677,1134,31,21,33,2,54.8571428571429,150,7
YOR118W,426.352941176471,1476,34,0,0,0,36.75,60,8
YOR119C,256.184210526316,1269,38,0,0,0,39,72,8
YOR120W,138.545454545455,609,11,27,27,1,56.5714285714286,144,7
YOR121C,160.5,222,2,0,0,0,0,0,0
YOR122C,66.75,177,4,0,0,0,0,0,0
YOR123C,110.93023255814,1044,43,0,0,0,81,147,26
YOR124C,334.678571428571,3537,84,45,45,1,55.3333333333333,141,9
YOR125C,97.8,324,10,0,0,0,37,66,6
YOR126C,122.4,588,20,0,0,0,42.6666666666667,120,9
YOR127W,368.410714285714,2271,56,36,36,1,49.3846153846154,123,13
YOR128C,287.432432432432,1668,37,0,0,0,23.4545454545455,51,11
YOR129C,386.54347826087,2475,46,0,0,0,66.6,156,10
YOR130C,47.4,159,10,0,0,0,19.8,36,5
YOR131C,201,600,19,0,0,0,33,69,9
YOR132W,230.675675675676,1542,37,0,0,0,84.6666666666667,147,9
YOR133W,732.418604651163,2505,43,0,0,0,57.75,114,4
YOR134W,238.68,1221,25,0,0,0,33.375,75,8
YOR135C,252,288,2,0,0,0,0,0,0
YOR136W,78.5454545454545,156,11,0,0,0,26,33,3
YOR137C,219.25,1752,36,0,0,0,33.9,93,10
YOR138C,371.368421052632,2013,38,0,0,0,83.1,141,10
YOR139C,114.857142857143,306,7,6,6,1,0,0,0
YOR140W,467.714285714286,2145,42,6,6,1,35.5,63,6
YOR141C,165.206896551724,2058,58,27,27,1,47.1666666666667,108,18
YOR142W,169.875,594,16,0,0,0,49.8,78,5
YOR142W-A,347.464285714286,1056,28,0,0,0,64.2,144,5
YOR142W-B,768.476635514019,5001,107,0,0,0,64.2,144,5
YOR143C,128.625,888,16,0,0,0,31.7142857142857,87,7
YOR144C,241.38,2148,50,0,0,0,34.3846153846154,90,13
YOR145C,143.076923076923,528,13,24,24,1,31.125,57,8
YOR146W,57,108,2,0,0,0,0,0,0
YOR147W,117.333333333333,1275,36,0,0,0,30.2727272727273,54,11
YOR148C,117.25,225,12,0,0,0,0,0,0
YOR149C,435.483870967742,1548,31,40,72,3,36.375,72,8
YOR150W,119.4,219,5,0,0,0,0,0,0
YOR151C,607.595744680851,3375,94,0,0,0,49.6,99,15
YOR152C,123,498,11,0,0,0,43.2,81,5
YOR153W,891.205882352941,4374,102,0,0,0,45,72,6
YOR154W,185.357142857143,954,28,0,0,0,37.7142857142857,84,7
YOR155C,140.896551724138,1122,29,12,12,1,23.7692307692308,39,13
YOR156C,286.595744680851,2169,47,0,0,0,29.1428571428571,84,7
YOR157C,106.5,456,12,0,0,0,38,42,3
YOR158W,152,498,12,45,45,1,30,45,2
YOR159C,74.625,258,8,0,0,0,0,0,0
YOR160W,362.947368421053,2193,57,30,30,1,29.25,84,8
YOR161C,344.558823529412,1134,34,0,0,0,64.125,147,8
YOR161C-C,111,111,1,0,0,0,0,0,0
YOR161W-A,72,72,1,0,0,0,0,0,0
YOR161W-B,157.5,210,6,0,0,0,0,0,0
YOR162C,390,2226,50,0,0,0,60.8571428571429,138,7
YOR163W,129.857142857143,423,7,0,0,0,0,0,0
YOR164C,121.105263157895,585,19,0,0,0,27.6666666666667,90,9
YOR165W,316.836734693878,2139,49,0,0,0,44.4545454545455,96,11
YOR166C,221,1134,27,39,39,1,29.6666666666667,54,9
YOR167C,36,36,1,0,0,0,0,0,0
YOR168W,430.404255319149,2118,47,0,0,0,26.25,93,8
YOR169C,50.5714285714286,150,7,0,0,0,0,0,0
YOR170W,123.428571428571,276,7,36,36,1,0,0,0
YOR171C,166.066666666667,1803,45,15,15,1,34.2,78,15
YOR172W,435.416666666667,2223,36,0,0,0,19.125,63,8
YOR173W,150.714285714286,645,21,0,0,0,38.625,72,8
YOR174W,142.5,819,18,0,0,0,31,57,6
YOR175C,474.782608695652,1692,46,0,0,0,35.6666666666667,84,9
YOR176W,255.272727272727,1095,22,0,0,0,20.4,39,5
YOR177C,155.558823529412,1302,34,0,0,0,29.3571428571429,60,14
YOR178C,319.787234042553,2304,47,0,0,0,52,117,6
YOR179C,140.333333333333,414,9,0,0,0,0,0,0
YOR180C,100.5,303,8,18,18,1,35,54,3
YOR181W,274.625,1611,24,0,0,0,38,84,9
YOR182C,27,27,1,0,0,0,0,0,0
YOR183W,89.1,264,10,24,24,1,0,0,0
YOR184W,138,1137,24,0,0,0,53.5,135,12
YOR185C,97.3846153846154,390,13,27,27,1,74.7,207,10
YOR186C-A,56.25,78,4,0,0,0,0,0,0
YOR186W,141.428571428571,363,7,21,21,1,0,0,0
YOR187W,287.545454545455,933,33,0,0,0,47.25,138,8
YOR188W,621.12676056338,3405,71,0,0,0,69.5,123,6
YOR189W,34.5,51,2,0,0,0,0,0,0
YOR190W,84.6857142857143,723,35,0,0,0,40.2,132,10
YOR191W,726.862068965517,4734,87,0,0,0,64.7142857142857,138,14
YOR192C,533.25,1623,32,0,0,0,24,27,2
YOR192C-A,318.5,1050,24,0,0,0,39,66,6
YOR192C-B,672.518181818182,5046,110,0,0,0,39,66,6
YOR192C-C,82.2,234,5,12,12,1,0,0,0
YOR193W,165,840,17,27,27,1,68.4,102,5
YOR194C,30.4090909090909,132,22,22.5,36,2,31,78,12
YOR195W,292.086206896552,2175,58,0,0,0,39,78,10
YOR196C,161.444444444444,942,27,21,21,1,21.8571428571429,60,7
YOR197W,234.913043478261,1233,46,0,0,0,91.6,219,15
YOR198C,138.9,996,20,48,48,1,44.4,60,5
YOR199W,109.363636363636,324,11,24,33,2,0,0,0
YOR200W,154.5,375,8,0,0,0,0,0,0
YOR201C,153.142857142857,891,21,30,30,1,41.4,111,10
YOR202W,115.714285714286,471,7,33,33,1,31,33,3
YOR203W,96,342,11,6,6,1,0,0,0
YOR204W,371.875,1269,24,21,24,2,143.571428571429,279,7
YOR205C,215.571428571429,1284,28,39,39,1,29.7,54,10
YOR206W,479.447368421053,1929,38,0,0,0,93.375,249,8
YOR207C,687.527472527473,3084,91,9,12,2,24.3333333333333,51,9
YOR208W,323.763157894737,2196,38,0,0,0,78.75,123,4
YOR209C,263.478260869565,1251,23,0,0,0,47.25,72,4
YOR210W,31.8,69,5,13.5,18,2,0,0,0
YOR211C,596.290909090909,2532,55,24,24,1,33.6,84,15
YOR212W,230.333333333333,1257,27,0,0,0,53.5714285714286,117,7
YOR213C,155,645,21,0,0,0,55.6363636363636,99,11
YOR214C,182.769230769231,669,13,0,0,0,42.5,99,6
YOR215C,190.75,441,12,0,0,0,0,0,0
YOR216C,255.535714285714,1329,28,0,0,0,29.1818181818182,57,11
YOR217W,379.408163265306,2433,49,0,0,0,28.5,75,8
YOR218C,98,162,3,63,63,1,0,0,0
YOR219C,296.1,2721,50,0,0,0,84.4285714285714,132,7
YOR220W,175.25,780,12,0,0,0,81,114,5
YOR221C,175.411764705882,831,17,0,0,0,49.8,135,5
YOR222W,268.95,837,20,0,0,0,28.8,51,5
YOR223W,134.210526315789,708,19,0,0,0,20,27,3
YOR224C,64.875,153,8,0,0,0,0,0,0
YOR225W,136.2,288,5,0,0,0,0,0,0
YOR226C,116.625,342,8,0,0,0,0,0,0
YOR227W,464.25,2724,68,0,0,0,82,144,3
YOR228C,210.705882352941,717,17,24,24,1,106.125,177,8
YOR229W,275.727272727273,984,22,0,0,0,115.5,279,8
YOR230W,180.45,984,20,21,21,1,25.8,39,5
YOR231C-A,60,108,3,0,0,0,0,0,0
YOR231W,199.578947368421,1305,38,21,21,1,27.3333333333333,66,9
YOR232W,197.727272727273,630,11,0,0,0,27,69,6
YOR233W,257.571428571429,1908,42,0,0,0,39.75,63,4
YOR234C,69,126,2,12,12,1,0,0,0
YOR235W,30,54,2,0,0,0,0,0,0
YOR236W,228.5,582,12,0,0,0,40.5,63,6
YOR237W,160.3125,1062,32,0,0,0,49.3333333333333,102,9
YOR238W,84.3,606,20,30,36,2,33,72,12
YOR239W,242.333333333333,1608,36,0,0,0,98.25,120,4
YOR241W,399.636363636364,1599,33,0,0,0,72,177,6
YOR242C,95,456,21,0,0,0,44.6666666666667,78,9
YOR243C,272.4,1770,45,15,18,2,44.5714285714286,111,7
YOR244W,134.692307692308,969,39,39,39,1,29.0526315789474,81,19
YOR245C,142.941176470588,975,17,9,9,1,51.75,111,4
YOR246C,252.1875,612,16,0,0,0,63,150,5
YOR247W,40,48,3,0,0,0,46.5,48,2
YOR248W,153,234,4,0,0,0,0,0,0
YOR249C,436.978723404255,1764,47,54,54,1,33.3333333333333,60,9
YOR250C,195,1032,26,27,27,1,42.375,84,8
YOR251C,186.352941176471,705,17,0,0,0,37.7142857142857,72,7
YOR252W,129,426,8,0,0,0,0,0,0
YOR253W,88.1538461538462,480,13,21,30,3,0,0,0
YOR254C,254.636363636364,1923,33,37.5,39,2,64.25,135,12
YOR255W,118.909090909091,654,11,0,0,0,39.3333333333333,153,9
YOR256C,304.384615384615,2343,52,42,45,2,41.4,72,5
YOR257W,89.3333333333333,387,18,0,0,0,0,0,0
YOR258W,104.181818181818,507,11,31.5,54,2,40,87,9
YOR259C,225.96,990,25,0,0,0,25.2,57,5
YOR260W,274.862068965517,1566,29,0,0,0,33.75,66,4
YOR261C,116.4,792,25,0,0,0,68.0769230769231,144,13
YOR262W,283,933,24,0,0,0,36,63,6
YOR263C,17.4,30,5,6,6,1,0,0,0
YOR264W,147.555555555556,996,27,21,30,3,40,72,6
YOR265W,38.25,63,4,0,0,0,0,0,0
YOR266W,205.5,1041,20,0,0,0,52.5,66,4
YOR267C,380.684210526316,2103,57,0,0,0,63.375,132,8
YOR268C,102,318,5,21,21,1,0,0,0
YOR269W,124.3125,1257,32,33,33,1,40,108,9
YOR270C,485.571428571429,2484,63,0,0,0,36.6666666666667,84,9
YOR271C,368.454545454545,879,11,0,0,0,48,69,3
YOR272W,138,1302,28,0,0,0,33.5,75,12
YOR273C,505.90243902439,1800,41,6,6,1,26,54,6
YOR274W,300.24,1254,25,0,0,0,34.8,87,5
YOR275C,213.153846153846,1641,39,0,0,0,33.4615384615385,75,13
YOR276W,100.714285714286,207,7,18,18,1,0,0,0
YOR277C,60,153,4,28.5,48,2,0,0,0
YOR278W,37.3125,252,16,0,0,0,24,69,9
YOR279C,89.4375,285,16,13.5,18,2,56.6666666666667,285,9
YOR280C,103.071428571429,777,14,0,0,0,41.3333333333333,93,9
YOR281C,158.166666666667,846,18,63,63,1,96.2727272727273,249,11
YOR282W,114,177,4,0,0,0,0,0,0
YOR283W,89.4,381,15,0,0,0,35.4545454545455,72,11
YOR284W,236.538461538462,708,13,0,0,0,27.75,57,4
YOR285W,105.818181818182,405,11,0,0,0,0,0,0
YOR286W,84,258,4,0,0,0,0,0,0
YOR287C,154.764705882353,822,17,27,27,1,82.875,198,8
YOR288C,194.357142857143,912,14,9,9,1,41.5,75,6
YOR289W,151.25,708,12,0,0,0,25.8,54,5
YOR290C,1063.36363636364,5028,110,18,21,2,43.8,84,10
YOR291W,538.20652173913,4359,92,0,0,0,54,84,2
YOR292C,151.363636363636,873,22,18,18,1,50.5,108,12
YOR293C-A,24,24,1,0,0,0,0,0,0
YOR293W,123,312,3,0,0,0,0,0,0
YOR294W,99.75,405,16,0,0,0,28.9090909090909,63,11
YOR295W,245.7,660,10,0,0,0,42.75,75,4
YOR296W,779.147727272727,3597,88,15,15,1,46,135,6
YOR297C,97.75,390,12,21,21,1,0,0,0
YOR298C-A,105,177,4,0,0,0,0,0,0
YOR298W,285.333333333333,1410,27,0,0,0,19.5,45,6
YOR299W,425.1,2007,50,0,0,0,63.9230769230769,150,13
YOR300W,60,216,5,0,0,0,0,0,0
YOR301W,414.375,1278,16,12,12,1,29,39,3
YOR302W,0,0,0,0,0,0,0,0,0
YOR303W,158.045454545455,1101,22,0,0,0,65,114,6
YOR304C-A,39.4285714285714,75,7,0,0,0,0,0,0
YOR304W,380.87323943662,2901,71,0,0,0,42,90,8
YOR305W,163.578947368421,606,19,9,12,2,22.5,57,10
YOR306C,211.551724137931,1035,29,0,0,0,29.25,69,8
YOR307C,304.235294117647,819,17,0,0,0,57.75,81,4
YOR308C,298.384615384615,1704,39,9,9,1,43,147,12
YOR309C,234,375,7,0,0,0,0,0,0
YOR310C,312.5,1146,24,12,12,1,12,24,9
YOR311C,94.8333333333333,498,18,30,30,1,34.3636363636364,99,11
YOR312C,238.8,441,5,0,0,0,0,0,0
YOR313C,175.235294117647,927,17,0,0,0,49,111,9
YOR314W,159,324,3,0,0,0,0,0,0
YOR314W-A,34.5,42,2,27,27,1,0,0,0
YOR315W,175.2,1032,20,69,69,1,31.7142857142857,69,7
YOR316C,269.25,1194,28,0,0,0,53.0769230769231,114,13
YOR316C-A,198,198,1,0,0,0,0,0,0
YOR317W,368.086956521739,1929,46,0,0,0,48,102,14
YOR318C,68.7272727272727,222,11,0,0,0,0,0,0
YOR319W,93.8181818181818,435,11,15,15,1,23.4,42,5
YOR320C,144.714285714286,681,21,0,0,0,21,45,8
YOR321W,411.35,2085,60,9,9,1,34.1538461538462,63,13
YOR322C,504.574468085106,2319,47,0,0,0,39,87,4
YOR323C,182.884615384615,1137,26,27,27,1,18.75,39,8
YOR324C,267.642857142857,1788,28,0,0,0,27.5,45,6
YOR325W,95,231,6,0,0,0,0,0,0
YOR326W,782.058139534884,4356,86,18,18,1,44.1428571428571,81,7
YOR327C,93,225,6,0,0,0,0,0,0
YOR328W,731.823529411765,4335,119,0,0,0,56.625,123,8
YOR329C,414.153846153846,2301,39,15,21,2,41.5,108,12
YOR329W-A,100.5,174,4,6,6,1,0,0,0
YOR330C,583.28,3753,75,0,0,0,70.7142857142857,189,7
YOR331C,216.75,450,8,0,0,0,0,0,0
YOR332W,224.7,645,10,9,9,1,30.75,60,4
YOR333C,159.9,393,10,0,0,0,0,0,0
YOR334W,308.875,1182,24,0,0,0,57,87,3
YOR335C,295.921875,2730,64,18,21,2,46.5,114,12
YOR335W-A,54,54,1,0,0,0,0,0,0
YOR336W,513.107142857143,3807,84,12,12,1,36,63,13
YOR337W,325.5,2211,34,45,45,1,40.5,105,8
YOR338W,230.7,1080,20,0,0,0,27,39,5
