Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"ERP4","YOR016C","ER","44.35","12.9474","ER,punctate","160.805","missing","0","punctate","51.5711","#N/A","20.1512","ER","36.87","0.83","0","12.42","ER","42.16","0.95","0","9.02","ER","39.34","0.88","0","","ER","ER","46.7911","1.05501","0","10.1794","Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport"
"CCW14","YLR390W-A","","","","cell periphery,vacuole","49.769","cell periphery,vacuole","23.1598","ER","138.54","#N/A","31.7578","","","","","","","","","","","","","","","","","","","","","",""
"SWC7","YLR385C","below threshold","15.99","4.07844","ER","25.1844","missing","","nucleus","22.7393","#N/A","19.8332","cytosol","15.03","0.93","0","5.22","cytosol","16.81","1.05","0","3.26","cytosol","15.45","0.96","0","","below threshold","below threshold","16.2003","1.0127","0","2.02153","Protein of unknown function, component of the Swr1p complex that incorporates Htz1p into chromatin"
"OST3","YOR085W","ambiguous","19.3","","ER","143.545","ER","","ER","45.0112","#N/A","19.942","ambiguous","18.11","0.93","0","","ambiguous","19.92","1.03","0","","ambiguous","21.12","1.09","0","","","","","","","","Gamma subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins; Ost3p is important for N-glycosylation of a subset of proteins"
"YLR406C-A","YLR406C-A","","","","ER,vacuole","40.5831","vacuole","5.66181","punctate","22.4203","#N/A","19.5409","","","","","","","","","","","","","","","","","","","","","",""
"ATG40","YOR152C","","","","ER","34.8074","vacuole","7.10536","below threshold","19.1064","#N/A","20.8373","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; has no similarity to any known protein; YOR152C is not an essential gene"
"INA1","YLR413W","","","","ER,punctate","73.9874","cell periphery,vacuole","37.3277","cell periphery,vacuole","51.9252","#N/A","20.476","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; YLR413W is not an essential gene"
"SLP1","YOR154W","cytosol","20.17","5.79805","cell periphery,punctate","77.6027","cell periphery,punctate","43.9414","below threshold","24.2605","#N/A","21.8433","cytosol","21.29","1.05","0","6.36","cytosol","20","0.99","0","3.92","cytosol","17.89","0.88","0","","cytosol","cytosol","24.065","1.19265","0","4.15156","Integral membrane protein of unknown function; member of the SUN-like family of proteins; genetic interactions suggest a role in folding of ER membrane proteins"
"PUN1","YLR414C","cell periphery","42.01","16.8218","ER","71.3443","below threshold","5.70521","ER","37.2464","#N/A","19.2614","cell periphery","227.7","5.41","1","105.84","cell periphery","42","0.99","0","13.17","cell periphery","38.15","0.9","0","","cell periphery","cell periphery","41.7046","0.992458","0","9.35522","Putative protein of unknown function; localizes to bud and cytoplasm; co-localizes with Sur7p in punctate patches in the plasma membrane; null mutant displays decreased thermotolerance; transcription induced on cell wall damage"
"SPR1","YOR190W","below threshold","14.23","3.85997","cell periphery,vacuole","68.8653","vacuole","32.9544","below threshold","18.5847","#N/A","26.7016","cytosol","16.11","1.13","0","7.06","cytosol","15.99","1.12","0","3.06","cytosol","17.45","1.22","0","","below threshold","below threshold","15.9247","1.11823","0","2.40234","Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance"
"PAU4","YLR461W","below threshold","14.13","","ER,vacuole","70.4716","vacuole","26.8227","below threshold","19.222","#N/A","20.9768","cytosol","17.23","1.21","0","","cytosol","16.97","1.2","0","","cytosol","17.28","1.22","0","","","","","","","","Member of the seripauperin multigene family encoded mainly in subtelomeric regions; active during alcoholic fermentation, regulated by anaerobiosis, negatively regulated by oxygen, repressed by heme"
"CWP2","YKL096W-A","","","","cell periphery,vacuole","63.3578","cell periphery,vacuole","29.1863","cytosol","1491.49","#N/A","65.7262","","","","","","","","","","","","","","","","","","","","","",""
"SGA1","YIL099W","below threshold","16.05","4.2396","ER,vacuole","81.2931","cell periphery,vacuole","47.8044","below threshold","19.6389","#N/A","19.0841","cytosol","16.14","1","0","5.89","cytosol","17.77","1.1","0","3.97","cytosol","16.44","1.02","0","","below threshold","below threshold","17.5249","1.09143","0","2.05693","Intracellular sporulation-specific glucoamylase involved in glycogen degradation; induced during starvation of a/a diploids late in sporulation, but dispensable for sporulation"
"GMC1","YDR506C","","","","ER","64.5415","cell periphery,vacuole","49.8667","below threshold","22.07","#N/A","19.778","","","","","","","","","","","","","","","","","","","","","","Possible membrane-localized protein"
"SCW10","YMR305C","vacuole","20.47","6.88466","cell periphery,vacuole","55.7533","vacuole","13.3806","ER,punctate","67.6583","#N/A","22.2566","vacuole","19.8","0.96","0","10.7","vacuole","20","0.97","0","5.8","vacuole","29.68","1.45","0","","vacuole","vacuole","18.296","0.893687","0","3.49723","Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on mutant phenotype and its regulation by Ste12p"
"EUG1","YDR518W","","","","ER","213.514","ER","133.195","below threshold","20.6323","#N/A","22.6128","","","","","","","","","","","","","","","","","","","","","",""
"SIM1","YIL123W","","","","ER,vacuole","118.664","cell periphery,vacuole","73.7682","ER,punctate","49.9769","#N/A","20.2214","","","","","","","","","","","","","","","","","","","","","",""
"YDR524C-B","YDR524C-B","","","","ER","53.6343","ER","17.0224","below threshold","19.2105","#N/A","17.9858","","","","","","","","","","","","","","","","","","","","","",""
"FIT1","YDR534C","","","","cell periphery,vacuole","38.8148","cell periphery,vacuole","12.2121","below threshold","19.0106","#N/A","37.9838","","","","","","","","","","","","","","","","","","","","","",""
"SUC2","YIL162W","below threshold","15.65","4.18276","cell periphery,vacuole","41.8772","cell periphery,vacuole","23.2041","below threshold","30.4811","#N/A","37.8217","cytosol","16.45","1.05","0","11.45","cytosol","13.54","0.86","0","3.42","cytosol","19.01","1.21","0","","below threshold","below threshold","16.9912","1.08541","0","4.30715","Invertase, sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively"
"YDR541C","YDR541C","","","","ER","40.0782","vacuole","8.33528","below threshold","19.242","#N/A","22.9413","","","","","","","","","","","","","","","","","","","","","",""
"CSS1","YIL169C","","","","cell periphery,vacuole","32.117","cell periphery,vacuole","12.7233","below threshold","19.9254","#N/A","56.6857","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; serine/threonine rich and highly similar to YOL155C, a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; YIL169C is a non-essential gene"
"PAU10","YDR542W","","","","ER,vacuole","80.96","vacuole","27.8465","below threshold","16.592","#N/A","19.5211","","","","","","","","","","","","","","","","","","","","","",""
"VTH1","YIL173W","punctate","16.61","4.25368","ER,punctate,vacuole","58.1812","ER,vacuole","39.4542","below threshold","16.2575","#N/A","19.4219","punctate","19.19","1.15","0","5.9","punctate","17.9","1.07","0","4.25","punctate","16.36","0.98","0","","punctate","punctate","15.6225","0.939852","0","2.12059","Putative membrane glycoprotein with strong similarity to Vth2p and Pep1p/Vps10p, may be involved in vacuolar protein sorting"
"IRC22","YEL001C","ER","63.19","20.0571","ER","287.557","ER","156.809","ER","113.058","#N/A","25.1895","ER","66.92","1.05","0","24.79","ER","71.54","1.13","0","12.74","ER","53.1","0.84","0","","ER","ER","61.6957","0.976194","0","12.1542","Putative protein of unknown function; green fluorescent protein (GFP)-fusion localizes to the ER; YEL001C is non-essential; null mutant displays increased levels of spontaneous Rad52p foci"
"UTR2","YEL040W","","","","ER,punctate,vacuole","432.553","missing","","below threshold","17.8391","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"SEC11","YIR022W","below threshold","15.38","4.32637","ER","69.0929","cell periphery,vacuole","24.955","below threshold","17.7072","#N/A","23.2318","cytosol","15.67","1.01","0","5.01","cytosol","14.32","0.93","0","2.62","cytosol","14.62","0.95","0","","below threshold","below threshold","14.5133","0.943433","0","1.78546","18kDa catalytic subunit of the Signal Peptidase Complex (SPC; Spc1p, Spc2p, Spc3p, and Sec11p) which cleaves the signal sequence of proteins targeted to the endoplasmic reticulum"
"YEL043W","YEL043W","ER","30.46","","ER,punctate","93.1194","ER,vacuole","72.0452","ambiguous,ER","24.2738","#N/A","43.2756","ER","25.21","0.82","0","","ER","30.67","1","0","","ER","21.71","0.71","-1","","","","","","","","Predicted cytoskeleton protein involved in intracellular signalling based on quantitative analysis of protein-protein interaction maps; may interact with ribosomes, based on co-purification studies; contains fibronectin type III domain fold"
"YPS6","YIR039C","","","","ER","95.0142","vacuole","30.2582","below threshold","17.0295","#N/A","19.2349","","","","","","","","","","","","","","","","","","","","","",""
"YEL068C","YEL068C","","","","ER","108.153","ER,vacuole","40.8371","below threshold","19.1778","#N/A","20.8234","","","","","","","","","","","","","","","","","","","","","",""
"YOX1","YML027W","nucleus","22.94","8.65593","ER,punctate","28.3418","vacuole","15.4755","nucleus","25.1637","#N/A","20.739","nucleus","","","0","","nucleus","20.18","0.87","0","5.39","nucleus","24.13","1.05","0","","nucleus","nucleus","24.6385","1.07373","0","7.77737","Homeodomain-containing transcriptional repressor, binds to Mcm1p and to early cell cycle boxes (ECBs) in the promoters of cell cycle-regulated genes expressed in M/G1 phase; expression is cell cycle-regulated; potential Cdc28p substrate"
"SRL1","YOR247W","cytosol","24.91","7.53652","cell periphery,vacuole","65.3924","cell periphery,vacuole","25.4346","ambiguous,bud","26.8618","#N/A","20.4066","cytosol","21.18","0.85","0","10.51","cytosol","21.07","0.84","0","4.07","cytosol","17.45","0.7","0","","cytosol","cytosol","22.7913","0.91464","0","3.33006","Mannoprotein that exhibits a tight association with the cell wall, required for cell wall stability in the absence of GPI-anchored mannoproteins; has a high serine-threonine content; expression is induced in cell wall mutants"
"MSC1","YML128C","ER","28.91","15.7843","ER,vacuole","127.153","ER","139.444","missing","","#N/A","0","ER","46.26","1.59","1","32.04","ER","39.27","1.35","1","17.5","ER","112.76","3.89","1","","ER","ER","41.4582","1.4338","1","14.7247","Protein of unknown function; mutant is defective in directing meiotic recombination events to homologous chromatids; the authentic, non-tagged protein is detected in highly purified mitochondria and is phosphorylated"
"MPD1","YOR288C","","","","ER","90.4125","ER,vacuole","48.1848","ER","37.0039","#N/A","21.1209","","","","","","","","","","","","","","","","","","","","","",""
"KRE5","YOR336W","","","","ER","107.75","ER","70.9726","cell periphery,ER","31.7035","#N/A","31.9755","","","","","","","","","","","","","","","","","","","","","",""
"ERO1","YML130C","","","","ER","157.857","ER","97.0328","ambiguous,ER","36.2093","#N/A","24.2438","","","","","","","","","","","","","","","","","","","","","",""
"YOR365C","YOR365C","below threshold","15.92","3.5707","ER","48.073","ER,vacuole","16.0859","below threshold","19.8218","#N/A","19.1671","cytosol","17.47","1.09","0","5.61","cytosol","18.53","1.16","0","3.73","cytosol","16.84","1.05","0","","below threshold","below threshold","18.9185","1.18757","0","3.4472","Putative protein of unknown function; YOR365C is not an essential protein"
"PLB2","YMR006C","","","","ER,vacuole","55.5259","cell periphery,vacuole","17.573","below threshold","19.4917","#N/A","33.0583","","","","","","","","","","","","","","","","","","","","","",""
"PLB1","YMR008C","","","","ER,punctate","45.956","cell periphery,vacuole","23.5105","below threshold","29.3332","#N/A","31.6411","","","","","","","","","","","","","","","","","","","","","",""
"FMS1","YMR020W","cytosol","22.26","5.77304","ER","79.469","vacuole","20.6882","below threshold","21.4856","#N/A","20.6106","cytosol","32.3","1.45","1","15.09","cytosol","22.2","0.99","0","5.04","cytosol","25.42","1.14","0","","cytosol","cytosol","21.3211","0.957427","0","3.96817","Polyamine oxidase, converts spermine to spermidine, which is required for the essential hypusination modification of translation factor eIF-5A; also involved in pantothenic acid biosynthesis"
"FET3","YMR058W","cell periphery","212.61","84.3185","ER,vacuole","104.577","vacuole","58.3326","ER,vacuole","133.132","#N/A","23.3747","cell periphery","57.58","0.27","-1","49.15","cell periphery","234.99","1.1","0","70.21","vacuole","","","","","cell periphery","cell periphery","145.677","0.685156","-1","50.9629","Ferro-O2-oxidoreductase required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity, belongs to class of integral membrane multicopper oxidases"
"FIT2","YOR382W","","","","cell periphery,vacuole","53.0944","cell periphery,vacuole","29.4559","cytosol,ER","19.1938","#N/A","44.4462","","","","","","","","","","","","","","","","","","","","","",""
"FIT3","YOR383C","","","","cell periphery,vacuole","69.436","cell periphery,vacuole","32.0914","cytosol","20.1854","#N/A","37.0232","","","","","","","","","","","","","","","","","","","","","",""
"SWP1","YMR149W","ER","75.58","23.8304","ER,vacuole","81.86","cell periphery,vacuole","48.7596","below threshold","25.4439","#N/A","24.1205","ER","96.81","1.28","0","39.43","ER","63.41","0.83","0","7.7","ER","73.52","0.97","0","","ER","ER","64.5552","0.854037","0","10.8174","Delta subunit of the oligosaccharyl transferase glycoprotein complex, which is required for N-linked glycosylation of proteins in the endoplasmic reticulum"
"EAR1","YMR171C","punctate","31.04","6.96886","ER","54.7118","ER,vacuole","19.1534","below threshold","22.43","#N/A","19.4365","punctate","25.73","0.82","0","8.6","punctate","27.73","0.89","0","5.13","cytosol","22.47","0.72","0","","punctate","punctate","33.1384","1.06752","0","5.02983","Specificity factor required for Rsp5p-dependent ubiquitination and sorting of specific cargo proteins at the multivesicular body; mRNA is targeted to the bud via the mRNA transport system involving She2p"
"YOR387C","YOR387C","below threshold","17.18","3.96067","ER,punctate","232.304","ER,vacuole","108.538","below threshold","19.9756","#N/A","19.6658","cytosol","18.66","1.08","0","6.67","cytosol","15.77","0.91","0","2.66","cytosol","16.02","0.93","0","","below threshold","below threshold","17.0521","0.992111","0","2.80263","Putative protein of unknown function; regulated by the metal-responsive Aft1p transcription factor; highly inducible in zinc-depleted conditions; localizes to the soluble fraction"
