,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
YPR067W,-3,-1.8,-0.3,0,-0.1,-0.1,-2.6,-3,0,-4.2,-5.7,-3.2,-0.3,-0.5,-1,-1.4,-4.2,-3.4,-5.1,-3.1,-1.9,-0.2,-0.2,-0.7,-9,-10.2,-4.1,-4.5,-2.5,-4.6,-5.6
YLR238W,-8.2,-5.9,-7,-5.6,-1,-1.8,-1.1,-2.8,-3,-8.9,-7.3,-1.1,-1.6,0,-4.7,-4.4,-3.5,-3.5,0,-0.7,-2,-2.1,-2.1,-1.1,-2.9,-3.1,-9.7,-9.6,-7.6,-6.6,-10.4
YMR099C,-6.3,-2.2,-6.3,-6.3,-5.8,-3.2,-1.7,-3.5,-3.1,-2.9,-2.9,-8,-10.6,-9,-7,-9.7,-6.2,-9.8,-10.7,-6.4,-2.7,-5.6,-4.9,-3.7,-7.4,-6.1,-8.6,-6.4,-3.4,-3.5,-3.9
YPR181C,-10.7,-4.4,-9.9,-10.8,-5,-4.4,-10.5,-8.3,-5.1,-6.7,-5.2,-4.2,-5.8,-6.2,-7.2,-5.3,-5.3,-10.7,-3.7,-5.9,-8.5,-7.5,-16.2,-11.5,-2.1,-1.2,-5.8,-0.9,-3.5,-2.9,-0.1
YDL046W,-2.3,-1.6,-1.6,-11.9,-11.9,-10.6,-10.3,-2.6,-0.4,0,-0.1,-2.5,-2.3,-3.8,-4.6,-6.7,-6.6,-6,-3.2,-1.8,-6.8,-4.3,-1.8,-3.6,-2.8,-4.4,-4.2,-6.5,-10.4,-5.6,-2.9
YML065W,-2.5,-3.9,-4.2,-2.5,-3.1,-0.9,-3.8,-5.8,-4.9,-4.2,-2.2,-2.2,-3.3,-2,-6.2,-11.1,-8.2,-4.3,-8.4,-7.1,-1.2,-1.9,-3.7,-3.4,-4.9,-6,-2.9,-5.9,-2.6,-3.9,-3
YOR286W,-1.6,-3.9,-2.1,-7,-3.6,-6.2,-0.7,-3.4,-5.1,-9.3,-9.3,-1.2,-3.5,-3.5,-1.5,-1.3,-1.4,-1,-0.8,-1.2,-7.4,-10.1,-9.6,-6.7,-3.2,-2.8,-0.2,-1.4,-5.5,-6.9,-3.4
YGL061C,-0.9,-1.5,-1,-1.6,-3.4,-3.4,-2.4,0,-3,-3.8,-1.8,-4.2,-2.9,-1,-1,-0.1,0,0,-0.7,-1.1,-3.2,-2.9,-2.9,-1.9,-3.5,-1.5,-5,-4.5,-2.1,-3.3,-6
YHR062C,-6.2,-5.7,-4.6,-3.1,-1.8,-1.5,-1.7,-3.7,-6.2,-4.2,-3.5,0,-2.1,0,-6.1,-1.4,-2,-4,-7,-1.8,-3.4,-1.2,-1.8,-1.8,-5.8,-6.3,-6.3,-4.5,-2.2,-0.2,-2.7
YGL028C,-2.1,-2.9,-2.2,-1,0,-5.1,-3.6,-4.5,-4.5,-8.3,-8.8,-7.1,-1.1,-0.2,-5.3,-3.1,-6.6,-2,-1.1,-4.2,-4.8,-3.9,-3.9,-0.4,-0.7,-0.7,-2,-9.4,-9.4,-2.2,-1.8
YER122C,-3.6,-1.3,-3,-3,-3.8,-7,-4.5,-3.6,-4.5,-5.5,-8.6,-7.5,-5.4,-6.1,-7.8,-6.8,-7,-8.5,-6.2,-2.1,-3.1,-0.5,-5,-7.8,-5,-5,-2.5,-4.9,-2.8,-0.9,-3.4
YBR017C,-5.7,-5.5,-6.3,-6.5,-2,-1.2,-1.2,-3.7,-2.6,-9.8,-7.3,-5.7,-0.5,-3.5,-3.5,-0.6,-0.7,-1.2,-2.8,-1.3,-1.5,-6.9,-7.4,-10.6,-4,-1.1,-2.8,-0.6,-1.4,-1.1,-0.5
YPR148C,-3.9,-4.1,-1,-0.7,-0.1,-0.7,-1.7,-4.9,-6,-4.9,0,0,-0.1,-4.9,-5.3,-3.1,-2,-2.1,-1.7,-1.8,-2,-2.3,-2.2,-4.7,-6,-4.6,-6.5,-5.2,-3.3,-5.5,-3.5
YPR121W,-3.3,-3.2,-2.3,-2.3,-2.4,-3.1,-1.6,-1.6,-3.1,-2,-2.1,-3.6,-5.5,-4.9,-4.6,-7.5,-7.7,-6.9,-5.3,-2.4,-5.3,-5.3,-6.1,-5.4,-8.5,-4.8,-4.1,-6,-4.3,-5.5,-5.3
YDR040C,0,-2.4,-3,-5.9,-3.2,-4.8,-5.2,-6.8,-5.8,-5.8,-3.4,-7.7,-7.9,-5.4,-7.9,-2.5,-3.3,-2.7,-7.7,-7.8,-6.6,-7.6,-7.6,-2.5,-5.6,-6.8,-2.5,-6.2,-2.9,-10.9,-10.9
YBR171W,-3.3,-5.3,-4.1,-6.8,-5.5,-8.6,-5.4,-1.6,0,-6.9,-1.9,-2.1,-4.1,-10.1,-6,-1.1,-1.1,0,-0.4,-2.2,-2.2,-5.4,-5.4,-2.8,-2.8,-4.2,-4.9,-4.1,-5.1,-5.1,-2.2
YPR116W,-2.6,-2.2,-4.5,-4.5,-0.2,-1.2,-1.1,-4.6,-2.4,-6.7,-3,-5.3,-3.8,-5.2,-7.5,-5.2,-6.1,-3.3,-1,-0.6,-5.8,-6.3,-5.8,-4,-1.6,-1.6,-0.4,-2.4,-3.3,-3.2,-4.9
YIL067C,-8,-5.7,-10,-8.8,-5.4,-5.4,-5.6,-7.6,-6,-2.4,-4.5,-4.5,-2.2,-0.9,-0.8,-2.1,-2.1,-3,-3,-3.1,-2,-5.3,-8.9,-6.3,-4.8,-9.4,-10.4,-4,-7.4,-2.9,0
YOL030W,-0.3,-3.6,-5.7,-11.5,-10.7,-6.9,0,-1.7,-2,-2.1,-1.9,-2.5,-5.7,-6.5,-6.7,-5.9,-6.4,-3.8,-9,-13.2,-8.2,-6.5,-6.5,-4.2,-5.8,-4.2,-3.6,-2.9,-3.7,-3.3,-7.2
YLR442C,-3.5,-3.2,-3.5,-3.5,-3,-1.4,-1.4,0,0,-1.6,-2.9,-2.4,-3.1,-3.6,-3.9,-6,-6,-7.7,-7.7,-5,-5,-4,-5.8,-2.4,-1.8,-6.3,-9,-7.7,-0.7,-1.7,-2.3
YLR363C,-2.4,-4.6,-6.7,-8.7,-14.5,-7.5,-5,-4.1,-2.3,-2.3,-4.9,-4.7,-1.6,-2.5,-3.7,-6,-4.8,-6,-2.7,-4.8,-2.9,-2.8,-2.2,-0.9,-1.5,-2.6,-4.4,-3.2,-3,-2.6,-1.2
YHL012W,-2.6,-3.8,-3.7,-6.7,-7.4,-2.7,-7.9,-1.7,-2.8,-2.1,-1,-1.4,-2.2,-3.4,-4.1,-4.1,-0.7,-2.2,-6.7,-9.2,-0.4,-1.5,-2.8,-2.8,-2.9,-2,-2.8,-4.1,-2,-5.6,-2.2
YOR245C,-3.6,0,-3.2,-5.8,-6,-5.3,-6.2,-4.9,-4.3,-5,-4.7,-6,-3.3,-3.3,-5.3,-3.5,-5,-4.7,-2.5,0,0,0,-0.4,-4.4,-6.5,-4.1,-3,-4.4,-4.4,-3.9,-3.4
YOR140W,-6.3,-4.6,-11.9,-10.6,-11.8,-9.4,-6.3,-10.1,-12.2,-12.1,-11.4,-8.4,-4.9,-4.7,-9.2,-12,-11.9,-2.6,-4,-5.4,-4.1,-4.1,-2.7,-6.1,-8.1,-13.5,-9,-7.1,-5.9,-3.4,-2.3
YGL055W,-1.5,-3.4,-1.8,-1,-12.1,-12.9,-13.4,-7.4,-9,-9,-3.5,-2.2,-5.5,-6.8,-5.3,-7.4,-9.8,-8.9,-7.4,-4.6,-4.7,-4.7,-6.9,-3.6,-0.3,0,0,-1.6,-4.3,-1.6,-1.4
YEL075C,-4.4,-7.5,-8.3,-5.3,-5.5,-6.1,-1.3,-1.3,-1.8,-2.4,-8.5,-6.1,-6.7,-6.7,-5.9,-4.2,-1.7,-1.4,-3.8,-3.5,-1,-5.3,-5.3,-9.8,-5.2,-6.3,-7.5,-3.1,-3.1,-4.7,-4.6
YIL047C,-3.9,-7.2,-7.6,-5.9,-2.6,-2.6,-8.5,-11.2,-11.2,-8.1,-15.7,-20.8,-21.5,-14.4,-11.1,-9.4,-6.5,-8.4,-4.8,-12,-15.3,-9.4,-4,-9.6,-11.1,-9.1,-5,-1.7,-6.3,-7.3,-7.9
YBL099W,-5.7,-7.2,-7.2,-0.3,-5.3,-12.7,-7.9,-8.1,-11.8,-3.5,-3.5,-1.2,-7.3,-7.3,-3.8,-3.9,-5,-6.3,-4.4,-5.7,-3.7,-3,-6.2,-9.6,-5,-6.1,-2.9,-5.4,-6.7,-7.9,-4.5
YNL247W,-6.7,-3.6,-3.6,-1.4,-2.3,-5.8,-3.1,-4.3,-1.5,-6,-5.3,-3.3,-3.3,-3.8,-3.9,-6.6,-5.7,-5.5,-2.4,-4.1,-4.1,-5.2,-7,-7,-6.1,-0.8,-0.9,-4.3,-4.9,-1.8,-2.2
YMR093W,-6.8,-6.8,-4.7,-5.3,-1.4,-5.4,-4.5,-2.6,-1.8,-2.2,-0.8,0,0,-1.4,-1.4,-1.6,-1.3,-2.1,-4.7,-1.3,-1.8,-1,-2.5,-5.7,-4.5,-4.3,-5.6,-11.7,-11.1,-12.1,-5.2
YOL097C,-2.4,-3.6,-2,-3.1,-0.8,-1.3,-2.8,-7.3,-7.7,-6.3,-6.3,-0.9,-3.8,-3.8,-6.3,-4.6,-4.6,-2.2,-4.6,-3.8,-7.8,-3,-1.9,-4.3,-5.8,-4.5,-3.5,-1.6,-1.5,-3.8,-3.6
YER107C,-0.4,-2.1,-2.8,-2.2,-6.1,-7.3,-4.2,-5,-6.2,-3.6,-10.2,-4.1,-3.9,-2.3,-7.1,-7.9,-7.9,-6.1,-6.5,-6.6,-7.5,-8,-4.4,-2.6,-8.1,-8.1,-9.8,-10.1,-10.2,-7.6,-5
YCR023C,-1.4,-2,-4.4,-4.9,-7.4,-6.8,-6.8,-5.8,-2.1,-0.9,-1.4,-2.3,-1.7,-2.2,-2.2,-2.2,-1.3,-1.7,-1.5,-3.5,-4.7,-5.6,-5.1,-2.5,-2.1,-6.4,-0.1,-5.2,-4.1,-4.4,-1.2
YMR086W,-6.9,-5.6,-3.3,-7.4,-8.7,-6.9,-0.9,-2.2,-1.6,-2.3,-1.9,-5.8,-5.6,-5.2,-0.9,-5.5,-1.7,-0.6,-7.1,-8.9,-7.8,-7.3,-3.6,-5.5,-4,-9.5,-1.1,-10.9,-7.2,-4.6,-3.9
YCL024W,-5.7,-1.8,-3,-5.6,-9.5,-12.9,-12.5,-12,-12.4,-9.6,-14.4,-9.7,-5,0,0,-0.6,-0.6,-3.4,-4,-5.5,-4.5,-4,-2.3,-1.5,-4,-15,-7.3,-5.1,-3.9,-1.2,-4.8
YKR009C,-3,-3.2,-3.2,-6.2,-7.8,-8.3,-7.3,-10.3,-4.6,-5.3,-5.7,-7.4,-6.2,-7.8,-7.6,-7.6,-2.3,-1.4,-9.2,-9.2,-1.7,-4.8,-4.8,0,-0.5,-1.7,-4,-11.4,-2.8,-6.8,-7
YIL150C,-4.6,-4.7,-4.6,-4.1,-5.7,-3.9,-4.3,-4.3,-3,-2.8,-2.8,-1.2,0,0,-1.7,-3.8,-3.8,-3.6,-3.6,-4.5,-4.4,-5.1,-1.8,-5.7,-4.6,-4.6,-0.5,-1.1,-1.1,-1.9,-0.6
YFL022C,-2.5,-6.4,-3.2,-7.7,-5.1,-3,-2.3,-1.7,-4.9,-4.9,-4.6,-4.3,-1.3,-3.1,-7.8,-7.3,-2.8,-4,-5.9,-5.9,-0.6,-4.3,-4.3,-4.4,-5.4,-3.3,-4,-5.5,-4.6,-5.4,-9.5
YOR145C,-7.1,-5.6,-3.9,-6.4,-4.6,0,-0.4,-0.9,-4.4,-6.1,-6,-2.9,-3.8,0,0,-4.1,-4.1,-4.1,-5.1,-4,-6.9,-6.2,-4.4,-1.8,0,-0.3,-1.4,-4.9,-4.9,-2,-4.6
YGR055W,-5.8,-8.4,-5.6,-5.8,-5.1,-2.9,-3.7,-1.3,-3.7,-5.2,-10.9,-10,-10.3,-5.3,-3.2,-4,-3.9,-4.1,-3.8,-7.7,-2.9,-8.7,-8.7,-6.2,-6.5,-8.2,-10.4,-9.9,-8,-7,-7
YJL111W,-4.7,-3.4,-5.3,-4.6,-1.9,-1.5,-3.5,-1.8,-10.7,-8.7,-4.4,-4.9,-3.4,-2.1,-4.6,0,-3.6,-3.6,-2.6,-5.4,-4.8,-4.4,-4.4,-3.7,-6.1,-5.7,-4.3,-9.5,-7.6,-5.4,-4.1
YOR207C,-4,-3.3,-3.3,-5.6,-3,-3.7,-1.6,-1.4,-0.2,-1.6,-2.6,-3.9,-8.1,-10.6,-8.5,-5.4,-7.2,-4.8,-1.8,-1.7,0,0,-2.1,-3.1,-3.1,-6.2,-2.5,-5.4,-4.9,-6.3,-4.6
YNL275W,-5.8,-5.2,-8.3,-10.9,-9.5,-5.2,-4.3,-7.3,-7.3,-3.3,-5.9,-0.6,-3.4,-3.3,-8.1,-8,-5.6,-2.6,-4.7,-4.9,-4.8,-4.6,-1.6,-5.3,-3.6,-2,-2.8,-2.4,-4.2,-3.8,-3.3
YDR017C,-1.8,-0.1,-0.8,-3.9,-3.9,-6.1,-7.5,-1.9,-7.4,-4.2,-3.8,-8.5,-7.5,-7.5,-5.4,-2.4,-2,-1.6,-2.1,-3.5,-2.2,-2.2,-11.4,-11.2,-7.6,-3.6,-1,-2.4,-4.4,-4.3,-4.7
YAL064W-B,-3.9,-4.3,-1,-7.5,-8.3,-5.5,-4.2,-10.4,-7.5,-6.4,-2.4,-8.2,-8.2,-4.5,-7.7,-6.2,-0.8,-2.1,-2.6,-2.8,-2.7,-1.9,-1.5,-1.5,-1.3,-4.6,-7.8,-5.8,-8,-7.9,-9.2
YDL127W,-5.3,-11.2,-2.9,-5.1,-7.6,-7.8,-0.5,-0.8,-0.8,-1.3,-1.3,-4,-2.8,-3.3,-3.2,-0.9,-0.9,-4.4,0,-5.7,-5.7,-3.3,0,-3.5,-4.1,-4.1,-5.4,-5.4,-2.5,-2.2,-0.6
YCR044C,-4.8,-6.6,-5.2,-8.4,-3.9,-2.9,-0.9,-6.8,-6.8,-3.1,-1.3,0,0,-4.2,-4.2,-5.9,-2.4,-2.3,-2.4,-2.4,-9.3,-8.1,-3.4,-5.5,-7.4,-2.1,0,-2.7,-5.8,-5.8,-4.2
YER021W,-4.3,-7.3,-7.3,-9.1,-6.9,-5.8,-2.8,-1.9,-5.5,-5.4,-3.2,-1.6,-1.7,-1.7,-2.9,-10.2,-10.2,-7.7,-6,-8.4,-6,-8.3,-4.1,-3.2,-10.8,-6.8,-4,-4,-2.1,-2.5,-4.6
YMR252C,-6.3,-3.9,-2.2,-2.2,-2.5,-0.3,0,-6.9,-7,-7,-3.6,-1.2,-1.6,-1.8,-3.4,-3.4,-2.2,-2.2,-1,0,-4.2,-9.8,-5.3,-13.9,-11.2,-12.3,-3.2,-4.3,-5.5,-4.5,-2.8
YNL090W,-3.4,-5,-5.3,-5.7,-6.5,-2.2,-2.3,-3.5,-3.5,-6.8,-5.2,-6.2,-5.2,-5.7,-9,-8.4,-8.4,-4.3,-5.2,-6,-2.3,0,-5,-7.5,-1.1,-0.6,0,-2.7,-2.7,-9.3,-11
YBR200W,-3.8,-4.8,-7.5,-7.2,-3.1,0,-6.6,-8.4,-7.6,-6,-5.8,-6.9,-6.8,-3,-4.5,-6.2,-1.3,-0.6,-0.5,-2.8,-1.5,-0.5,-3.7,-3.7,-0.9,-4.8,-4.5,-4.7,-3.1,-3.1,-3.7
YOR182C,-5.8,-6.1,-6.2,-2.4,-1.7,-3.3,-1.6,-3.4,-3.4,-6.1,-1.9,-2.9,-7.5,-7.5,-6.2,-5.1,,,,,,,,,,,,,,,
YJR103W,-2.6,-2.6,-2.5,-6.1,-12.1,-12.1,-4.5,-5,-2,-3.8,-0.9,-4.6,-4.6,-7.1,-8.5,-4.8,-5.1,-4.6,-3.8,-4.1,-6.6,-13.1,-6.2,-3.6,-2.7,-5.6,-1.1,-3.4,-4.8,-3.4,-3.6
YNL251C,-2.9,-1.5,-1.5,-5.1,-7.3,-7.1,-5.1,-2.1,-1.6,-0.3,-2.3,-4.5,-2.6,-1.9,-1.8,-0.9,-0.9,-2,0,-3.3,-5.8,-4.2,-4.6,-1.7,-0.8,-5,-2.4,-8.8,-8.3,-1.2,-3.5
YPL181W,-11.5,-11.6,-6.4,-2.9,-6.2,-5.2,-4.9,-2.6,-1.7,-0.7,-3.2,-3.6,-1.2,-1.4,-3.3,-4,-5.2,-2.3,-3.1,-7.4,-7.4,-9.5,-6.4,-5.2,-4.5,-5.5,-6,-7.6,-6.5,-6.8,-8.2
YPL260W,-3.3,-4.7,-5.6,-4.6,-5.3,-5,-2.5,-5.7,-5.5,-1.8,-0.4,-5.2,-2.1,-3.7,-4,-9.8,-4.6,-2.3,-2.4,-5.1,-5.9,-4,-3,-3,-5.8,-3.2,-4.3,-2.2,-1.1,-4.7,-5.8
YGR035C,0,-1,0,-0.2,-0.9,-2.1,-2.2,-2,-7.1,-4.5,-4.5,-4.7,-4,-3.4,-1.6,0,0,-2,-4.6,-2.6,-3.8,-7.3,-5.2,-7.6,-3.3,-1.4,-1,-1.6,-1.4,-6.7,-3.9
YMR253C,-4.2,-2.6,-0.2,-1,-1,-1.1,-1.7,-5.2,-1.1,-3.6,-3.2,-5,-3.6,-3.8,-4.2,-3.8,-0.7,-2.7,-2.7,-3.3,-3,-0.8,-7.9,-5.4,-6.5,-7,-0.6,0,-1.9,-3.7,-1
YGL131C,0,-0.6,-0.6,0,-0.2,0,-0.7,-0.7,0,-3,-4,-7.1,-6.6,-4.6,-0.6,-4.5,-3.5,-3.2,0,0,-2,-3.2,-2,-1.4,-1.8,-0.8,-2.5,-1.5,-3.9,-1.4,-2.1
YLR315W,-4.8,-3.3,-2,-2,-6,-4.7,-0.4,-6.3,-7.8,-6.6,-5.1,-3.9,-5.5,-6.4,-6.8,-5.5,-2.9,-2.3,-4.3,-4.2,-10.5,-3.2,-3,-3.9,-6.5,-7.3,-2.5,-4.7,-4.7,-5.1,-9.7
YDR268W,-3.6,-3,-4.7,-5,-6.2,-2.8,-3.8,-6.9,-6.9,-8.1,-6.2,-8.6,-9.3,-11.2,-6.8,-3.3,-3.7,-5.3,-1.8,-3.3,-5.1,-1.6,-6.6,-3.6,-5.2,-5.7,-7.7,-4.1,-9.1,-8.7,-6.8
YNR006W,-4.6,-2.2,-0.3,-1.7,-7.2,-3.3,-7.8,-4.2,-4.7,-4.5,-8.3,-6.2,-5,-2,-7.8,-4.8,-4.8,-3.9,-1.7,-1,-1.9,-4.1,-3.5,-7.2,-8.9,-3.7,-8.5,-7.8,-1.8,-1.7,-2.7
YBL029W,-0.6,-0.6,-0.6,0,0,-4,-3.9,-2.3,-2.3,-0.5,-1.9,-4.8,-2.7,-4.4,-3.7,0,-2,-2,-3.4,-3.5,-4.6,-2.8,0,0,0,0,0,0,-2.4,-7,-7.1
YDR273W,0,-0.7,-5.6,-3.6,-3.6,-3.4,-1.6,-5.3,-5.3,-2.2,0,0,-4.7,-4.7,-1.6,-1.6,-1.6,0,0,-2.4,-2.4,-4.4,-8.3,-3,-5.4,-5.7,-1.1,-1.1,-0.5,-2,-5.9
YBR272C,-4.7,-4,-2.9,0,-1.2,-3.9,-3.9,-0.9,-3.6,-4.7,-2.3,-6,-6,-6.3,-2.7,-4.6,-6.2,-3.9,-2.9,-2.6,-4.9,-5.8,-6.6,-6.8,-2.7,-1.3,-3.7,-4.3,-4.7,-5.2,-4.2
YDR505C,-2,-2.2,-2.7,-2.5,-1.4,-1.7,-1.7,-5.3,-7.7,-8.4,-1.5,-4.9,-4.9,-4.6,-9.9,-4.4,-4.3,-5,-2.5,-1.8,-3.4,-2.8,-1.1,-4.2,-6.2,-6.2,-2.8,-1.2,0,-7,-10
YDR131C,-4.8,-1.2,-5.1,-5.1,-4.9,-0.6,0,0,-1,-1,-1,-3.2,-1.1,-2.9,-2.9,-5.7,-6.2,-4.3,-4.3,-3.3,-1.7,0,-0.4,-2.6,-2.6,-8.3,-5.9,-2.5,-2.2,-3.3,-3.3
YDL045W-A,-0.3,-1.8,-2.8,-2.8,-3.4,-3.4,-6.4,-7.3,-2,-1.7,-0.2,-5.5,-7,-6,-4.5,-6.5,-5.7,-6.1,-5.7,-6.6,-2.9,-2.9,-5,-9.5,-5.7,,,,,,
YDR005C,-2.9,-8.5,-8.2,-3.9,-3.6,-4.6,-4.6,-8.4,-5.7,-2.2,-0.7,-3.7,-0.3,-0.5,-0.7,-0.6,-1.7,-2.5,-4.2,-4.1,-2,0,0,-7,-3.3,-8.9,-5.3,-5.5,-3.7,-2,-2.7
YPR141C,-4.9,-3.6,-2,-4.2,-2.7,-2.7,-2.2,-2,-2,-1.4,-1.9,-0.8,-2.9,-4.9,-2.8,-1.6,-2,-2.6,-4.7,0,-3.6,-5.8,-0.9,-0.5,-3,-5.2,-0.9,-0.8,0,0,-0.4
YHR179W,-5.3,-5.3,-4.7,-4.3,-4.7,-4.7,-1.6,-1.3,-3.8,-10.6,-5.2,-2.8,-4.3,-4.4,-5.8,-13.2,-5.1,-2.1,-4.4,-7.8,-2.4,-6.7,-6.5,-11,-6.1,-4.7,-8.1,-0.1,-7.2,-3.9,-6.7
YDR099W,-1.6,-6.1,-7.4,-4.5,-5.6,-3.7,-13.8,-5.8,-7.2,-10.4,-3.8,-4.3,-3.9,-2.4,-6.1,-6.1,-8.9,-6.3,-5.5,-4.5,-0.6,-0.4,-4.3,-2.2,-0.6,-1.8,-0.1,-0.4,-5.5,-6.2,-2.1
YHR139C,-3.4,-2.7,-4.1,-2.3,-6.6,-4.8,-7.8,-11.2,-12.9,-20.4,-14,-8.9,-5.4,-5.8,-1.4,0,0,0,0,0,-1.4,-5.4,-2.2,-1.7,-2.2,-3.7,-3.7,-4.4,-7.7,-5.4,-3.7
YKL006C-A,-3.3,-2.7,-3.3,-3.2,-2.9,-3.2,0,-3,-10.1,-13.4,-13.8,-10.6,-10.4,-4.4,-6.7,-5.4,-3.2,-0.4,-1.8,-3.6,-6.7,-5.6,-1.7,-7,0,0,,,,,
YLR249W,-3.7,-4.3,-6.5,-3.4,-8.1,-8.2,-8,-4.3,-3.2,-4.1,-8.5,-10.6,-7.5,-4.8,-5.1,-6.6,-6.4,-4.3,-7.2,-7.4,-3.9,-1.7,0,0,-6.8,-6.2,-5.5,-9.9,-6.3,-3.9,-2.7
YOL033W,-7.8,-3.5,-2.3,-4.8,-3.1,-3.1,-2.9,-1,-3.7,-5.1,-5.1,-2.9,-2.9,-4.2,-9.6,-7.8,-8.2,-5.2,-0.8,0,-3.7,-8.5,-3.9,-4.9,-4.5,-1.4,-1,-3,-3,-2.8,-1.6
YCR012W,-7.5,-9.9,-10.5,-7.8,-7.7,-5.9,-9.8,-10.6,-8.1,-8.3,-3.1,-2.3,-2.7,-5.9,-8,-9.1,-9.7,-8.7,-8.2,-3.1,-5.5,-9.1,-9.1,-6.1,-2.3,-6.9,-7.7,-10.1,-7.2,-10.9,-12.2
YLR360W,-5.5,-7.7,-3.5,-1.6,-2.3,-5.4,-3.8,-1.6,-5.2,-6.4,-11,-7.2,-6.8,-4.1,-5.8,-6.7,-7.3,-7.2,-1.4,-3.5,-4.8,-5.5,-3.4,-7.8,-8.2,-3.4,-4.1,-1.7,-5.2,-3.7,-7.6
YAR018C,-3.6,-0.8,-7.9,-9,-5.1,-5.5,-6.5,-6.5,-5.1,-2.6,-3.4,-0.4,-5.6,-6.6,-4.2,-4.2,0,-1.6,-5.2,-6.5,-9.8,-3.5,-3,-2.6,-0.2,-0.1,-6.1,-3.9,-1.6,-8.5,-10.6
YER026C,-4.2,-2.3,-1.7,-2.2,-2.1,-5.9,-4.5,-2.9,-6.3,-6.8,-4.3,-3.4,-1.1,-3.1,-0.2,-3.2,-3.2,-0.3,-1,-2.2,-7.6,-6.3,-7.7,-6,-4.3,-1.5,-3.3,-4.8,-4.8,-5.5,-7.9
YNL281W,-5.4,-8.5,-8.3,-11,-6.2,-4.5,-8.5,-4.2,-7.6,-7.6,-5.3,-6.1,-11.2,-9.1,-3.8,-6.7,-4.2,-7.5,-8,-8.3,-5.2,-4.6,-3.9,-0.2,-2.8,-8.3,-3.6,-6.1,-3.4,-3.7,-3.7
YCR073W-A,-4,-2.8,-6.8,-8.8,-9.7,-7.1,-6.5,-8.6,-6.2,-12,-8.5,-5.9,-1.9,-1.8,-7.2,-8.4,-7.5,-6.1,-9.9,-9.6,-7.8,-6.9,-3.8,-2.1,-7.9,-7.9,-6.2,-6.1,-5.6,-5.4,-8.5
YMR176W,-2.9,-0.6,-1.3,-2.7,-3.7,-3.5,-3.5,-2.3,-3.4,-3.6,-2.9,-1.4,-6.5,-4.5,-10.2,-5.2,-5,0,0,-0.3,-3.7,-9.7,-11.1,-3,-4.3,-4.9,-6.8,-5.8,-4.2,-6.2,-2.6
YOR037W,-4.6,-1.1,-2.6,-2.7,-3.1,-2.6,-3,-9.4,-3.3,-8,-11.3,-3,-2.3,-2.6,-0.3,-6.2,-4.1,-3.8,-2.5,-3.9,-3.9,-1.9,-2.9,-2.3,-2.7,-4.2,-3.6,-3.6,-9.7,-13.3,-5.6
YMR288W,-9.5,-5,-7.9,-5.5,-5.5,-4.8,-7.8,-7.8,-7.3,-6.5,-3.3,-6.9,0,-2.7,0,-1.7,-2.7,-4.3,-3.9,-5.8,-5.8,-5.9,-2.3,-1.7,-4.9,-2.8,-2.8,-9,-2.3,-5.2,-5.6
YPL064C,-1.6,-2.3,-2.4,-4,-3,-3.4,-7.8,-8.7,-6.3,-11.4,-5.3,-2.5,-6.5,-1.6,-2.8,-6.3,-6.4,-7.9,-6.1,-8.8,-4.9,-9.2,-7.5,-2,-5.6,-3.2,-2.7,-6.2,-5.6,-6.8,-6.4
YNL042W-B,-13.7,-10.6,-10.6,-4.1,-9.5,-12.8,-4.6,-7.9,-3.7,-3.5,-2.7,0,-1.7,-5.4,-5.4,-1.2,-1.7,-1.9,-1.9,-2.7,-2.8,-1.8,,,,,,,,,
YBR293W,-3.6,-2.7,-0.8,-2,-2.4,-5,-4.6,-3,-9.1,-7.3,-8.8,-9,-7,-5.7,-6,-6.6,-6.8,-5.5,-5.7,-9.7,-8.5,-0.3,-1.3,-2.3,-3.2,-3.2,-3.2,-5,-4.5,-6.1,-12.2
YDR406W,-4.3,-4.6,-8.6,-19.7,-19.7,-5.4,-5.6,-7.9,-6.1,-20.4,-20.4,-6.8,-7.1,-6.9,-5.2,-5.2,-5.2,-1.8,-3,-4.8,-3.5,-7.8,-8.3,-9.2,-10,-10,-15.3,-15.4,-10.4,-7.4,-1.7
YMR138W,-1.8,0,-5.6,-4.7,-4.3,-5.8,-3.5,-3.9,-8.1,-5.6,-3.5,-3.7,-4,-5,-4.6,-2.5,-4.9,-5.4,-5.8,-4.6,-4.5,-2.9,-1.4,-1.3,-1.7,-1.7,-3.1,-3.6,-5.7,-6.4,-4.6
YNL238W,-3.8,-3.7,-4.3,-4.3,-0.5,-2.3,-2.3,-4.1,-6,-5.5,-4.9,-6.2,-4.4,-7.1,-4.3,-5.4,-5.1,-10.3,-1.7,-0.6,-3.4,-3.4,-2.5,0,-0.8,-2.4,-4.3,-1.7,0,0,-3.1
YPL119C-A,-5.1,-4.9,-1.7,-3.7,-2.3,-0.2,0,0,0,0,0,-4.2,-6.7,-9.1,-5.4,-4.8,-2.2,-8.1,-8.1,-1.1,-1.3,-3.1,-4.1,,,,,,,,
